ID;PROP_ID;COMP_ID;LiquidThermalConductivityA;LiquidThermalConductivityB;LiquidThermalConductivityC;LiquidThermalConductivityTmin;LiquidThermalConductivityTmax
40468;13696;40471;0.15479501;-4.5000001E-5;0;220.75;594.25
40469;7949;40472;0.181501;0.000013;0;400;770
40470;14841;40473;-1.508129;0.82111102;821;223.25;688.25
40471;7258;40474;-1.5539221;1.010259;802;223;683
40472;9306;40475;0.27305099;-0.000367;0;360;690
40473;9708;40476;0.358998;-5.6499999E-4;0;222.5;672.5
40474;8441;40477;0.2658;-0.000367;0;335;690
40475;12118;40478;0.226074;-4.7000001E-5;0;313.5;650
40476;16403;40479;0.173751;-5.6000001E-5;0;266;618
40477;10102;40480;-12321;-12321;-12321;-12321;-12321
40478;16750;40481;0.191827;-3.8999999E-5;0;303.75;636.25
40479;11747;40482;-12321;-12321;-12321;-12321;-12321
40480;17035;40483;0.16555101;-4.8000002E-5;0;222;618
40481;17103;40484;0.16949099;-5.0999999E-5;0;221.25;603.75
40482;5769;40485;-12321;-12321;-12321;-12321;-12321
40483;12006;40486;-12321;-12321;-12321;-12321;-12321
40484;6501;40487;0.144714;-0.000004;0;200;430
40485;8573;40488;0.15642101;-0.000027;0;200;540
40486;11540;40489;0.161994;-2.9999999E-5;0;200;550
40487;8420;40490;0.147636;-0.000031;0;200;550
40488;14700;40491;0.154018;-0.000031;0;200;550
40489;10983;40492;0.20065001;-2.3000001E-4;0;200;610
40490;14175;40493;-12321;-12321;-12321;-12321;-12321
40491;10190;40494;0.216039;-4.6000001E-5;0;200;570
40492;6476;40495;0.158527;-0.000002;0;230;510
40493;8194;40496;0.110601;-0.000027;0;200;580
40494;10630;40497;0.194455;-0.000008;0;340;760
40495;9711;40498;0.167438;0.000016;0;410;734.5
40496;12960;40499;0.22485401;2.3000001E-5;0;461.25;773.75
40497;9552;40500;0.170407;6.0000002E-6;0;390;770
40498;7675;40501;0.16582701;0.000021;0;420;770
40499;14190;40502;0.22274899;2.9999999E-5;0;471.5;786.5
40500;12961;40503;0.213108;5.8000001E-5;0;512.5;772.5
40501;12755;40504;0.213108;5.8000001E-5;0;512.5;772.5
40502;8140;40505;0.157787;0.000053;0;390;680
40503;7661;40506;0.12778901;0.000117;0;470;660
40504;10711;40507;0.141379;-2.4999999E-5;0;200;480
40505;8360;40508;-12321;-12321;-12321;-12321;-12321
40506;7665;40509;0.163174;0.000002;0;280;580
40507;10527;40510;-12321;-12321;-12321;-12321;-12321
40508;9298;40511;0.38422501;0.000114;-0.000001;447.75;690
40509;8901;40512;0.44348899;-0.000124;0;200;620
40510;10864;40513;-12321;-12321;-12321;-12321;-12321
40511;6686;40514;-12321;-12321;-12321;-12321;-12321
40512;13042;40515;-12321;-12321;-12321;-12321;-12321
40513;6631;40516;-12321;-12321;-12321;-12321;-12321
40514;5931;40517;0.169558;1.8999999E-5;0;430;830
40515;7761;40518;-12321;-12321;-12321;-12321;-12321
40516;9733;40519;-12321;-12321;-12321;-12321;-12321
40517;19141;40520;0.15663099;-2.3000001E-5;0;200;500
40518;12113;40521;-12321;-12321;-12321;-12321;-12321
40519;12342;40522;0.188519;-0.000054;0;200;680
40520;8891;40523;0.171698;-0.000031;0;200;580
40521;14442;40524;-1.475154;0.80560303;837;271.25;603.75
40522;8038;40525;0.183385;-4.7000001E-5;0;200;660
40523;8014;40526;0.149939;-0.000032;0;200;590
40524;18978;40527;0.155054;-0.000026;0;200;560
40525;18979;40528;0.155054;-0.000026;0;200;560
40526;6920;40529;0.179204;3.4000001E-5;0;490;860
40527;15304;40530;-12321;-12321;-12321;-12321;-12321
40528;15685;40531;0.16927101;-2.1899999E-4;0;200;550
40529;1886;40532;0.1726;0.000001;0;380;640
40530;12377;40533;-12321;-12321;-12321;-12321;-12321
40531;8634;40534;0.156213;-0.000032;0;200;590
40532;9668;40535;0.15839;-0.000028;0;230;590
40533;18590;40536;0.142143;-3.4000001E-5;0;200;590
40534;18585;40537;0.124184;-0.000033;0;200;560
40535;18542;40538;0.14427499;-3.8999999E-5;0;200;610
40536;18552;40539;0.143547;-4.0999999E-5;0;200;610
40537;18548;40540;0.14427499;-3.8999999E-5;0;200;610
40538;18543;40541;0.14427499;-3.8999999E-5;0;200;610
40539;18507;40542;0.14193299;-0.000032;0;200;530
40540;18059;40543;0.14724401;-3.8999999E-5;0;200;580
40541;18041;40544;0.131209;-0.000031;0;200;650
40542;18037;40545;0.131209;-0.000031;0;200;650
40543;18039;40546;0.131209;-0.000031;0;200;650
40544;18555;40547;0.138919;-3.7000002E-5;0;200;630
40545;18559;40548;0.138919;-3.7000002E-5;0;200;630
40546;18079;40549;0.15426999;-0.000199;0;200;630
40547;18562;40550;0.138919;-3.7000002E-5;0;200;630
40548;18539;40551;0.142143;-3.4000001E-5;0;200;590
40549;18162;40552;0.14307199;-3.5000001E-5;0;200;620
40550;18538;40553;0.142143;-3.4000001E-5;0;200;590
40551;18164;40554;0.14307199;-3.5000001E-5;0;200;620
40552;18534;40555;0.142143;-3.4000001E-5;0;200;590
40553;18594;40556;0.142143;-3.4000001E-5;0;200;590
40554;18535;40557;0.142143;-3.4000001E-5;0;200;590
40555;18152;40558;0.129558;-0.000033;0;200;550
40556;18549;40559;0.14427499;-3.8999999E-5;0;200;610
40557;18151;40560;0.129558;-0.000033;0;200;550
40558;18544;40561;0.14427499;-3.8999999E-5;0;200;610
40559;18615;40562;0.143547;-4.0999999E-5;0;200;610
40560;18582;40563;0.124184;-0.000033;0;200;560
40561;18613;40564;0.14427499;-3.8999999E-5;0;200;610
40562;18584;40565;0.124184;-0.000033;0;200;560
40563;18583;40566;0.124184;-0.000033;0;200;560
40564;18150;40567;0.129558;-0.000033;0;200;550
40565;18546;40568;0.14427499;-3.8999999E-5;0;200;610
40566;19266;40569;0.132548;-2.4999999E-5;0;200;530
40567;18510;40570;0.137688;-0.000026;0;200;550
40568;18028;40571;0.13601799;-0.000028;0;200;520
40569;18506;40572;0.14193299;-0.000032;0;200;530
40570;18058;40573;0.14724401;-3.8999999E-5;0;200;580
40571;18040;40574;0.131209;-0.000031;0;200;650
40572;18036;40575;0.131209;-0.000031;0;200;650
40573;18038;40576;0.131209;-0.000031;0;200;650
40574;18567;40577;0.138919;-3.7000002E-5;0;200;630
40575;18557;40578;0.138919;-3.7000002E-5;0;200;630
40576;18071;40579;0.17230999;-0.000044;0;200;610
40577;1161;40580;0.2026;-9.5000003E-5;0;258;465
40578;18561;40581;0.138919;-3.7000002E-5;0;200;630
40579;18080;40582;0.15426999;-0.000199;0;200;630
40580;18578;40583;0.138919;-3.7000002E-5;0;200;630
40581;18563;40584;0.138919;-3.7000002E-5;0;200;630
40582;18577;40585;0.138919;-3.7000002E-5;0;200;630
40583;18570;40586;0.138919;-3.7000002E-5;0;200;630
40584;18573;40587;0.138919;-3.7000002E-5;0;200;630
40585;18576;40588;0.138919;-3.7000002E-5;0;200;630
40586;18533;40589;0.142143;-3.4000001E-5;0;200;590
40587;18163;40590;0.14307199;-3.5000001E-5;0;200;620
40588;13998;40591;0.156675;-0.000012;0;389.75;830
40589;18515;40592;0.16010401;-3.9999999E-5;0;200;670
40590;18518;40593;0.174623;-4.5000001E-5;0;200;630
40591;18593;40594;0.142143;-3.4000001E-5;0;200;590
40592;18591;40595;0.142143;-3.4000001E-5;0;200;590
40593;16001;40596;0.191181;3.5000001E-5;0;340;620
40594;9735;40597;0.157795;1.7499999E-4;0;560;760
40595;18109;40598;0.161874;-2.9000001E-5;0;200;490
40596;2650;40599;0.16689999;-6.6000001E-5;0;260;623
40597;2653;40600;0.1645;-6.0999999E-5;0;280;621
40598;18111;40601;0.173862;-3.4000001E-5;0;200;500
40599;18115;40602;0.197649;-0.000054;0;200;630
40600;15068;40603;0.196317;2.9999999E-5;0;330;630
40601;18348;40604;-12321;-12321;-12321;-12321;-12321
40602;13318;40605;0.129002;-0.000031;0;200;550
40603;18350;40606;-12321;-12321;-12321;-12321;-12321
40604;19179;40607;0.171882;-5.0999999E-5;0;200;660
40605;18281;40608;-12321;-12321;-12321;-12321;-12321
40606;167;40609;0.1793;-9.6999996E-5;0;253;438
40607;182;40610;0.22920001;-0.000227;-0.000001;138;325
40608;2029;40611;0.17900001;-9.5000003E-5;0;215;526
40609;1692;40612;0.19159999;-0.000118;0;186;483
40610;167;40613;0.1793;-9.6999996E-5;0;253;438
40611;8330;40614;-12321;-12321;-12321;-12321;-12321
40612;9517;40615;0.34820801;-3.7699999E-4;0;430;820
40613;8436;40616;0.359727;2.4000001E-5;0;471.5;786.5
40614;9429;40617;0.31851101;0.000139;0;563.75;766.25
40615;17595;40618;0.184884;-4.8999998E-5;0;200;640
40616;18310;40619;0.18561099;-4.9999999E-5;0;200;640
40617;18126;40620;-1.386342;0.77671802;1003;227.5;900
40618;16190;40621;0.229535;-0.000264;0;330;680
40619;17187;40622;0.218705;-0.000226;0;330;700
40620;8471;40623;0.208406;-2.1499999E-4;0;380;660
40621;17597;40624;0.15882701;0.000109;0;440;670
40622;18355;40625;0.17992;-0.000042;0;200;610
40623;10255;40626;0.203345;-0.000202;0;320;650
40624;17589;40627;-1.395134;0.83936697;820;223.25;688.25
40625;18353;40628;0.176677;-4.6000001E-5;0;200;580
40626;8186;40629;-1.3340369;0.79089499;982;227;821
40627;10966;40630;0.113147;-2.9000001E-5;0;200;610
40628;11068;40631;0.111001;-0.000027;0;200;590
40629;7962;40632;-12321;-12321;-12321;-12321;-12321
40630;11392;40633;-12321;-12321;-12321;-12321;-12321
40631;16049;40634;0.186065;-4.6000001E-5;0;200;670
40632;18113;40635;0.193496;-0.000026;0;200;500
40633;11342;40636;0.146461;-2.9999999E-5;0;200;570
40634;18075;40637;-12321;-12321;-12321;-12321;-12321
40635;19312;40638;0.15370899;-3.9999999E-5;0;200;630
40636;12797;40639;0.18678001;-0.000197;0;380;660
40637;18027;40640;0.143444;-2.9999999E-5;0;200;560
40638;9220;40641;0.142352;-4.9999999E-5;0;130;440
40639;7994;40642;0.17736401;0.000008;0;386.75;710
40640;8389;40643;0.199751;-0.000032;0;314;670
40641;20001;40644;0.21012799;-5.6800002E-4;0;203.14999;343.14999
40642;17025;40645;0.13616;-0.000022;0;200;510
40643;2031;40646;0.17910001;-9.5000003E-5;0;213;528
40644;1694;40647;0.1928;-0.000124;0;169;483
40645;668;40648;0.2176;-0.00014;0;216;430
40646;13406;40649;0.12215;-3.7000002E-5;0;200;580
40647;15992;40650;-12321;-12321;-12321;-12321;-12321
40648;11341;40651;0.146762;-0.000031;0;200;570
40649;14500;40652;0.14006799;-0.000033;0;190;550
40650;2033;40653;0.17460001;-7.5999997E-5;0;266;520
40651;10186;40654;0.104106;3.7999998E-5;0;394.25;600
40652;7943;40655;0.123988;-2.9000001E-5;0;200;600
40653;11284;40656;9.2809997E-2;0.000053;0;390;610
40654;11340;40657;0.146762;-0.000031;0;200;570
40655;18579;40658;0.129648;-3.6000001E-5;0;200;600
40656;13227;40659;0.181555;5.0999999E-5;0;440;760
40657;16612;40660;0.138919;-3.7000002E-5;0;200;630
40658;12618;40661;0.124612;-0.000031;0;200;660
40659;8374;40662;0.128452;-2.9000001E-5;0;200;620
40660;18369;40663;0.14972;-3.8999999E-5;0;200;590
40661;9867;40664;0.124935;-0.000017;0;230;600
40662;12903;40665;0.194756;9.9999997E-6;0;524.5;776.5
40663;12904;40666;0.198157;0.000001;0;514.5;766.5
40664;12901;40667;0.190028;0.000016;0;461;771
40665;404;40668;0.1601;-9.4000003E-5;0;203;497
40666;2773;40669;0.1365;-3.7999998E-5;0;287;614
40667;3359;40670;0.1314;-0.000026;0;309;643
40668;4453;40671;0.1132;0.000012;0;399;735
40669;4219;40672;0.12;0;0;366;703
40670;1677;40673;0.1488;-7.3000003E-5;0;205;561
40671;4145;40674;0.1222;-4.9999999E-6;0;354;691
40672;1193;40675;0.1495;-6.9000002E-5;0;242;539
40673;4380;40676;0.1155;0.000008;0;388;724
40674;2367;40677;0.1393;-4.5000001E-5;0;275;597
40675;4303;40678;0.1177;0.000004;0;377;713
40676;1999;40679;0.14219999;-5.1999999E-5;0;264;573
40677;4069;40680;0.1245;-9.9999997E-6;0;343;680
40678;698;40681;0.1538;-7.8999998E-5;0;230;515
40679;30;40682;0.1635;-9.6999996E-5;0;227;462
40680;3965;40683;0.1267;-0.000015;0;332;669
40681;3820;40684;0.12899999;-1.9999999E-5;0;320;656
40682;3100;40685;0.1339;-0.000032;0;298;629
40683;714;40686;0.1539;-8.2999999E-5;0;216;522
40684;718;40687;0.15360001;-8.3999999E-5;0;215;513
40685;431;40688;0.1952;-1.2700001E-4;0;189;458
40686;2776;40689;0.1549;-5.1999999E-5;0;257;613
40687;3362;40690;0.14749999;-3.7999998E-5;0;279;647
40688;4456;40691;0.1244;3.0000001E-6;0;370;746
40689;4222;40692;0.13249999;-9.9999997E-6;0;336;712
40690;1680;40693;0.1699;-7.9999998E-5;0;223;544
40691;4148;40694;0.1353;-0.000015;0;324;701
40692;1196;40695;0.17659999;-9.3000002E-5;0;212;514
40693;4383;40696;0.12710001;-0.000001;0;358;735
40694;2370;40697;0.1593;-5.9999998E-5;0;246;593
40695;4306;40698;0.12980001;-6.0000002E-6;0;347;724
40696;2002;40699;0.16419999;-7.0000002E-5;0;234;570
40697;4072;40700;0.1381;-1.9999999E-5;0;313;688
40698;729;40701;0.1847;-0.00011;0;200;477
40699;39;40702;0.2061;-0.000139;0;204;423
40700;3968;40703;0.1411;-0.000026;0;302;675
40701;3823;40704;0.1442;-0.000032;0;291;661
40702;3103;40705;0.15099999;-4.5000001E-5;0;268;631
40703;745;40706;0.1848;-0.000114;0;186;483
40704;749;40707;0.1847;-0.000114;0;185;489
40705;456;40708;0.214;-0.000155;0;191;385
40706;2779;40709;0.1604;-0.000055;0;259;523
40707;3365;40710;0.1516;-3.7999998E-5;0;282;568
40708;4459;40711;0.1277;3.0000001E-6;0;372;751
40709;4225;40712;0.1355;-0.000008;0;338;680
40710;1683;40713;0.1794;-9.2000002E-5;0;225;456
40711;4151;40714;0.1383;-0.000012;0;327;657
40712;1199;40715;0.1884;-0.000109;0;214;433
40713;4386;40716;0.1302;0;0;360;727
40714;2373;40717;0.16580001;-6.6000001E-5;0;248;501
40715;4309;40718;0.1328;-0.000004;0;349;703
40716;2005;40719;0.17200001;-7.7999997E-5;0;236;479
40717;4075;40720;0.14129999;-1.8000001E-5;0;315;635
40718;760;40721;0.1996;-1.2899999E-4;0;203;409
40719;51;40722;0.23370001;-0.000189;-0.000001;180;360
40720;3971;40723;0.1444;-2.4000001E-5;0;304;612
40721;3826;40724;0.1479;-2.9999999E-5;0;293;590
40722;3106;40725;0.1558;-4.6000001E-5;0;270;546
40723;461;40726;0.214;-0.000155;0;191;385
40724;776;40727;0.1998;-0.000137;0;189;413
40725;780;40728;0.1997;-0.000138;0;188;413
40726;478;40729;0.13680001;-7.3000003E-5;0;217;553
40727;2782;40730;0.124;-3.6000001E-5;0;285;652
40728;3368;40731;0.1207;-0.000026;0;307;678
40729;4462;40732;0.1073;0.000008;0;398;763
40730;4228;40733;0.1126;-3.0000001E-6;0;364;733
40731;1686;40734;0.1295;-5.1999999E-5;0;251;607
40732;4154;40735;0.1143;-0.000008;0;353;722
40733;1202;40736;0.13169999;-5.9000002E-5;0;240;590
40734;4389;40737;0.1091;0.000004;0;386;752
40735;2376;40738;0.1257;-4.0999999E-5;0;274;639
40736;4312;40739;0.1109;0.000001;0;375;743
40737;2008;40740;0.1275;-4.7000001E-5;0;262;623
40738;4078;40741;0.1159;-0.000012;0;341;711
40739;791;40742;0.13410001;-6.6000001E-5;0;229;571
40740;306;40743;0.1397;-8.2999999E-5;0;206;513
40741;3974;40744;0.1176;-0.000016;0;330;702
40742;3829;40745;0.1191;-0.000021;0;319;690
40743;3109;40746;0.1223;-0.000031;0;296;665
40744;807;40747;0.1338;-7.0000002E-5;0;215;559
40745;811;40748;0.1337;-7.0000002E-5;0;214;559
40746;2658;40749;0.1653;-5.9000002E-5;0;285;625
40747;18255;40750;0.19798701;-0.000053;0;200;690
40748;18600;40751;0.203582;-0.000055;0;200;670
40749;13403;40752;0.147029;-2.9999999E-5;0;200;570
40750;11583;40753;-12321;-12321;-12321;-12321;-12321
40751;18253;40754;0.16738699;-3.7000002E-5;0;200;590
40752;18250;40755;0.177314;-3.9999999E-5;0;200;570
40753;18287;40756;0.14479201;-3.6000001E-5;0;200;640
40754;18283;40757;0.14307199;-3.5000001E-5;0;200;620
40755;18117;40758;0.179261;-0.000031;0;200;470
40756;18119;40759;0.176625;-3.7999998E-5;0;200;530
40757;18333;40760;0.166731;-4.6000001E-5;0;200;620
40758;18128;40761;0.17294;-2.3000001E-5;0;200;450
40759;18285;40762;0.15108;-3.4000001E-5;0;200;560
40760;16591;40763;0.13978299;-0.000012;0;200;490
40761;8381;40764;0.13005599;-3.4000001E-5;0;200;640
40762;15772;40765;0.13337199;-0.000027;0;200;560
40763;8725;40766;0.139533;-3.5000001E-5;0;190;580
40764;18496;40767;0.194877;-3.8999999E-5;0;200;550
40765;9921;40768;0.179934;-0.000042;0;200;660
40766;17180;40769;0.195673;-2.1300001E-4;0;340;620
40767;18442;40770;0.15081801;-3.6000001E-5;0;200;600
40768;13249;40771;0.145889;-2.9999999E-5;0;200;570
40769;16596;40772;0.14410301;-2.9000001E-5;0;200;510
40770;12868;40773;0.146632;-0.000033;0;200;570
40771;18444;40774;0.15112001;-3.7000002E-5;0;200;600
40772;19255;40775;0.146185;-2.9999999E-5;0;200;570
40773;18279;40776;0.150638;-3.7000002E-5;0;200;650
40774;12929;40777;0.182046;9.6999996E-5;0;410;670
40775;18312;40778;0.172819;-4.7000001E-5;0;200;660
40776;10940;40779;0.175602;6.9000002E-5;0;460;750
40777;12111;40780;0.153257;-1.8000001E-5;0;200;450
40778;16554;40781;0.15557601;-1.8999999E-5;0;200;480
40779;12249;40782;0.158705;-0.000032;0;200;590
40780;18273;40783;0.16324399;-0.000026;0;200;510
40781;18504;40784;0.158705;-0.000032;0;200;590
40782;18526;40785;0.149653;-0.000043;0;200;584.75
40783;18272;40786;0.14883199;-3.9999999E-5;0;200;580
40784;18103;40787;0.143994;-4.0999999E-5;0;200;640
40785;11635;40788;0.172747;7.7999997E-5;0;470;750
40786;11464;40789;0.178201;-0.000028;0;200;510
40787;18067;40790;0.175326;-0.000042;0;200;600
40788;18065;40791;0.15230601;-0.000044;0;200;672.5
40789;12442;40792;0.171445;-4.7000001E-5;0;200;620
40790;10965;40793;-12321;-12321;-12321;-12321;-12321
40791;11139;40794;0.18317699;4.5000001E-5;0;430;750
40792;12908;40795;0.16165701;-4.0999999E-5;0;200;610
40793;9205;40796;0.159834;-2.4999999E-5;0;200;480
40794;12034;40797;0.13133;-0.000011;0;220;510
40795;12053;40798;0.165791;-0.000043;0;200;550
40796;18160;40799;0.1587;-3.7000002E-5;0;200;620
40797;18513;40800;0.162678;-0.000043;0;200;667.25
40798;18167;40801;0.18387499;-4.9999999E-5;0;200;670
40799;12854;40802;0.16367701;-3.9999999E-5;0;200;570
40800;10399;40803;0.17287099;-2.0900001E-4;0;360;600
40801;18520;40804;0.209253;-5.6000001E-5;0;200;660
40802;18335;40805;0.191687;-4.7000001E-5;0;200;670
40803;18375;40806;0.19836099;-0.000054;0;200;700
40804;18373;40807;0.195548;-0.000054;0;200;680
40805;18383;40808;-1.432147;0.77667302;819;200;730
40806;11689;40809;0.16405401;-4.5000001E-5;0;200;680
40807;514;40810;0.2421;-0.000181;-0.000001;198;359
40808;568;40811;0.21510001;-2.9999999E-5;0;330;611
40809;463;40812;0.21439999;-0.000161;0;177;398
40810;1699;40813;0.1969;-0.000115;0;194;473
40811;1237;40814;0.189;-0.000142;0;170;443
40812;683;40815;0.17900001;-4.0999999E-5;0;368;636
40813;1755;40816;0.1814;-4.8999998E-5;0;299;546
40814;2037;40817;0.18790001;-9.4000003E-5;0;215;507
40815;840;40818;0.2247;-1.7100001E-4;0;163;405
40816;688;40819;0.18539999;-5.9999998E-5;0;313;634
40817;18357;40820;0.180774;-4.6000001E-5;0;200;610
40818;18365;40821;0.20191599;-5.1999999E-5;0;200;630
40819;18361;40822;0.180774;-4.6000001E-5;0;200;610
40820;9237;40823;0.169723;-0.000187;0;200;640
40821;18345;40824;-12321;-12321;-12321;-12321;-12321
40822;10758;40825;-12321;-12321;-12321;-12321;-12321
40823;18308;40826;0.172208;-0.000043;0;200;600
40824;19386;40827;0.163835;-4.0999999E-5;0;200;630
40825;18266;40828;0.18115801;-3.7999998E-5;0;200;510
40826;18069;40829;0.177743;-0.000043;0;200;620
40827;18505;40830;0.163835;-4.0999999E-5;0;200;630
40828;18158;40831;0.176183;-3.9999999E-5;0;200;580
40829;10793;40832;0.194225;-0.000044;0;200;520
40830;18359;40833;0.21186499;-2.5499999E-4;0;200;590
40831;18367;40834;0.231913;-2.4600001E-4;0;200;670
40832;18498;40835;0.17861199;-4.7000001E-5;0;200;600
40833;11694;40836;0.192701;-4.6000001E-5;0;200;560
40834;8238;40837;0.16315401;0.000106;0;470;720
40835;19387;40838;0.159117;-0.000042;0;200;650
40836;15774;40839;0.174481;-4.7000001E-5;0;200;600
40837;18851;40840;7.8353003E-2;-1.8000001E-5;0;200;560
40838;12363;40841;0.17950401;-0.00021;0;200;550
40839;15773;40842;0.191796;-0.000229;0;200;590
40840;17609;40843;0.14307199;-3.5000001E-5;0;200;620
40841;18294;40844;0.178863;-0.000044;0;200;690
40842;13673;40845;0.131209;-0.000031;0;200;650
40843;18101;40846;0.17982601;-4.8999998E-5;0;200;610
40844;9151;40847;0.173739;7.3000003E-5;0;460;750
40845;18053;40848;0.19579799;-5.1999999E-5;0;200;620
40846;11636;40849;0.176487;0.000065;0;450;720
40847;14263;40850;0.175877;-0.000044;0;200;640
40848;18049;40851;-12321;-12321;-12321;-12321;-12321
40849;6167;40852;0.166357;-0.000044;0;200;630
40850;11561;40853;0.174052;-2.1300001E-4;0;320;600
40851;1701;40854;0.1991;-0.000126;0;167;470
40852;1239;40855;0.20810001;-1.3299999E-4;0;190;439
40853;1234;40856;0.208;-0.000143;0;165;451
40854;1757;40857;0.1813;-4.7000001E-5;0;303;547
40855;2039;40858;0.1867;-0.000102;0;193;504
40856;690;40859;0.1859;-6.2999999E-5;0;305;623
40857;18598;40860;-1.442178;0.77637702;795;200;710
40858;18055;40861;0.198633;-0.000053;0;200;640
40859;18448;40862;-12321;-12321;-12321;-12321;-12321
40860;18619;40863;0.14479201;-3.6000001E-5;0;200;640
40861;14427;40864;0.18792801;-0.00022;0;260;590
40862;11736;40865;0.183862;3.8999999E-5;0;400;720
40863;10287;40866;0.19609199;-0.000053;0;200;620
40864;11126;40867;0.17490301;-0.000216;0;200;600
