ID;PROP_ID;COMP_ID;IdealGasEnthalpyOfFormationA;IdealGasEnthalpyOfFormationB;IdealGasEnthalpyOfFormationC;IdealGasEnthalpyOfFormationTmin;IdealGasEnthalpyOfFormationTmax;IdealGasEnthalpyOfFormation@298
27218;2355;27221;-12321;-12321;-12321;-12321;-12321;-12321
27219;2203;27222;-325263;-182.92;9.6295998E-2;298;1000;-371240
27220;2071;27223;-66566;-155.44;0.081115;298;1000;-105700
27221;2554;27224;-345892;-197.28999;0.10534;298;1000;-395350
27222;2214;27225;-329977;-178.3;9.4803996E-2;298;1000;-374710
27223;2084;27226;-75232;-158.67999;0.081478;298;1000;-115300
27224;3721;27227;-216873;-252.89999;0.13585;298;1000;-280200
27225;3722;27228;-214115;-257.73001;0.13789999;298;1000;-278700
27226;3217;27229;-218754;-238.53;0.12681;298;1000;-278600
27227;3933;27230;88377;-146.38;7.3853999E-2;298;1000;51300
27228;3517;27231;-234430;-257.51999;0.13733999;298;1000;-299000
27229;2739;27232;-180799;-129.24001;6.6183001E-2;298;1000;-213450
27230;2226;27233;-330529;-183.13;9.6848004E-2;298;1000;-376520
27231;3614;27234;-229115;-257.73001;0.13789999;298;1000;-293700
27232;3258;27235;-215440;-238.74001;0.12736;298;1000;-275300
27233;3218;27236;-218054;-238.53;0.12681;298;1000;-277900
27234;3518;27237;-233830;-257.51999;0.13733999;298;1000;-298400
27235;2740;27238;-180799;-129.24001;6.6183001E-2;298;1000;-213450
27236;3615;27239;-228515;-257.73001;0.13789999;298;1000;-293100
27237;2936;27240;-362360;-221.11;0.11792;298;1000;-417800
27238;3603;27241;-233830;-257.51999;0.13733999;298;1000;-298400
27239;3219;27242;-225212;-233.7;0.12476;298;1000;-283800
27240;3519;27243;-241087;-252.69;0.1353;298;1000;-304400
27241;3520;27244;-234630;-257.51999;0.13733999;298;1000;-299200
27242;2741;27245;-180799;-129.24001;6.6183001E-2;298;1000;-213450
27243;2102;27246;-63767;-159.17;0.082369;298;1000;-103900
27244;2103;27247;-71767;-159.17;0.082369;298;1000;-111900
27245;3406;27248;-237644;-257.31;0.13679001;298;1000;-302200
27246;1137;27249;-77290;-81.098999;0.040158;298;1000;-97900
27247;2493;27250;-189421;-204.23;0.10812;298;1000;-240700
27248;2167;27251;-176337;-184.82001;0.10058;298;1000;-222500
27249;3144;27252;-221668;-238.32001;0.12626;298;1000;-281500
27250;2819;27253;-205659;-221.03;0.11742;298;1000;-261120
27251;1620;27254;90708;-96.722;5.0957002E-2;298;1000;66400
27252;2670;27255;117495;-111.45;5.6533001E-2;298;1000;89290
27253;1272;27256;-241058;-85.974998;8.6182997E-2;298;1000;-259030
27254;1146;27257;83070;-126.26;6.9756001E-2;388;718;52100
27255;1957;27258;-12321;-12321;-12321;-12321;-12321;-12321
27256;1574;27259;-16168;-70.027;0.03427;298;1000;-34000
27257;10419;27260;-12321;-12321;-12321;-12321;-12321;-12321
27258;1450;27261;-463154;-146.5;7.6875001E-2;298;1000;-500000
27259;1948;27262;-140249;-87.044998;0.051769;298;1000;-161600
27260;15134;27263;-12321;-12321;-12321;-12321;-12321;-12321
27261;14959;27264;-12321;-12321;-12321;-12321;-12321;-12321
27262;7671;27265;-12321;-12321;-12321;-12321;-12321;-12321
27263;8530;27266;-12321;-12321;-12321;-12321;-12321;-12321
27264;16229;27267;-12321;-12321;-12321;-12321;-12321;-12321
27265;12747;27268;-12321;-12321;-12321;-12321;-12321;-12321
27266;19450;27269;-12321;-12321;-12321;-12321;-12321;-12321
27267;12343;27270;-12321;-12321;-12321;-12321;-12321;-12321
27268;12788;27271;-12321;-12321;-12321;-12321;-12321;-12321
27269;7470;27272;-12321;-12321;-12321;-12321;-12321;-12321
27270;16302;27273;-12321;-12321;-12321;-12321;-12321;-12321
27271;10994;27274;-12321;-12321;-12321;-12321;-12321;-12321
27272;11775;27275;-12321;-12321;-12321;-12321;-12321;-12321
27273;10524;27276;-12321;-12321;-12321;-12321;-12321;-12321
27274;8888;27277;-12321;-12321;-12321;-12321;-12321;-12321
27275;5997;27278;-12321;-12321;-12321;-12321;-12321;-12321
27276;5672;27279;-12321;-12321;-12321;-12321;-12321;-12321
27277;11218;27280;-12321;-12321;-12321;-12321;-12321;-12321
27278;7221;27281;-12321;-12321;-12321;-12321;-12321;-12321
27279;11554;27282;-12321;-12321;-12321;-12321;-12321;-12321
27280;12189;27283;-12321;-12321;-12321;-12321;-12321;-12321
27281;9613;27284;-12321;-12321;-12321;-12321;-12321;-12321
27282;17617;27285;-12321;-12321;-12321;-12321;-12321;-12321
27283;5978;27286;-12321;-12321;-12321;-12321;-12321;-12321
27284;14619;27287;-12321;-12321;-12321;-12321;-12321;-12321
27285;6245;27288;-12321;-12321;-12321;-12321;-12321;-12321
27286;19435;27289;-12321;-12321;-12321;-12321;-12321;-12321
27287;19195;27290;-12321;-12321;-12321;-12321;-12321;-12321
27288;19377;27291;-12321;-12321;-12321;-12321;-12321;-12321
27289;8753;27292;-12321;-12321;-12321;-12321;-12321;-12321
27290;9969;27293;-12321;-12321;-12321;-12321;-12321;-12321
27291;12948;27294;-12321;-12321;-12321;-12321;-12321;-12321
27292;6103;27295;-12321;-12321;-12321;-12321;-12321;-12321
27293;7778;27296;-12321;-12321;-12321;-12321;-12321;-12321
27294;12401;27297;-12321;-12321;-12321;-12321;-12321;-12321
27295;10229;27298;-12321;-12321;-12321;-12321;-12321;-12321
27296;8963;27299;-12321;-12321;-12321;-12321;-12321;-12321
27297;16463;27300;-12321;-12321;-12321;-12321;-12321;-12321
27298;7626;27301;-12321;-12321;-12321;-12321;-12321;-12321
27299;15888;27302;-12321;-12321;-12321;-12321;-12321;-12321
27300;16699;27303;-12321;-12321;-12321;-12321;-12321;-12321
27301;7585;27304;-12321;-12321;-12321;-12321;-12321;-12321
27302;16581;27305;-12321;-12321;-12321;-12321;-12321;-12321
27303;15881;27306;-12321;-12321;-12321;-12321;-12321;-12321
27304;9827;27307;-12321;-12321;-12321;-12321;-12321;-12321
27305;6246;27308;-12321;-12321;-12321;-12321;-12321;-12321
27306;18422;27309;-12321;-12321;-12321;-12321;-12321;-12321
27307;9945;27310;-12321;-12321;-12321;-12321;-12321;-12321
27308;9847;27311;-12321;-12321;-12321;-12321;-12321;-12321
27309;9846;27312;-12321;-12321;-12321;-12321;-12321;-12321
27310;15893;27313;-12321;-12321;-12321;-12321;-12321;-12321
27311;9826;27314;-12321;-12321;-12321;-12321;-12321;-12321
27312;13760;27315;-12321;-12321;-12321;-12321;-12321;-12321
27313;16354;27316;-12321;-12321;-12321;-12321;-12321;-12321
27314;14743;27317;-12321;-12321;-12321;-12321;-12321;-12321
27315;8879;27318;-12321;-12321;-12321;-12321;-12321;-12321
27316;11535;27319;-12321;-12321;-12321;-12321;-12321;-12321
27317;18799;27320;-12321;-12321;-12321;-12321;-12321;-12321
27318;6475;27321;-12321;-12321;-12321;-12321;-12321;-12321
27319;15449;27322;-12321;-12321;-12321;-12321;-12321;-12321
27320;13138;27323;-12321;-12321;-12321;-12321;-12321;-12321
27321;13944;27324;-12321;-12321;-12321;-12321;-12321;-12321
27322;16333;27325;-12321;-12321;-12321;-12321;-12321;-12321
27323;16356;27326;-12321;-12321;-12321;-12321;-12321;-12321
27324;15498;27327;-12321;-12321;-12321;-12321;-12321;-12321
27325;9388;27328;-12321;-12321;-12321;-12321;-12321;-12321
27326;13250;27329;-12321;-12321;-12321;-12321;-12321;-12321
27327;9033;27330;-12321;-12321;-12321;-12321;-12321;-12321
27328;5996;27331;-12321;-12321;-12321;-12321;-12321;-12321
27329;7400;27332;-12321;-12321;-12321;-12321;-12321;-12321
27330;11315;27333;-12321;-12321;-12321;-12321;-12321;-12321
27331;7971;27334;-12321;-12321;-12321;-12321;-12321;-12321
27332;10947;27335;-12321;-12321;-12321;-12321;-12321;-12321
27333;9807;27336;-12321;-12321;-12321;-12321;-12321;-12321
27334;13692;27337;-12321;-12321;-12321;-12321;-12321;-12321
27335;14544;27338;-12321;-12321;-12321;-12321;-12321;-12321
27336;16391;27339;-12321;-12321;-12321;-12321;-12321;-12321
27337;6388;27340;-12321;-12321;-12321;-12321;-12321;-12321
27338;9682;27341;-12321;-12321;-12321;-12321;-12321;-12321
27339;13693;27342;-12321;-12321;-12321;-12321;-12321;-12321
27340;11698;27343;-12321;-12321;-12321;-12321;-12321;-12321
27341;6636;27344;-12321;-12321;-12321;-12321;-12321;-12321
27342;18464;27345;-12321;-12321;-12321;-12321;-12321;-12321
27343;13357;27346;-12321;-12321;-12321;-12321;-12321;-12321
27344;5927;27347;-12321;-12321;-12321;-12321;-12321;-12321
27345;17725;27348;-12321;-12321;-12321;-12321;-12321;-12321
27346;14340;27349;-12321;-12321;-12321;-12321;-12321;-12321
27347;14233;27350;-12321;-12321;-12321;-12321;-12321;-12321
27348;6248;27351;-12321;-12321;-12321;-12321;-12321;-12321
27349;10086;27352;-12321;-12321;-12321;-12321;-12321;-12321
27350;6184;27353;-12321;-12321;-12321;-12321;-12321;-12321
27351;6267;27354;-12321;-12321;-12321;-12321;-12321;-12321
27352;16511;27355;-12321;-12321;-12321;-12321;-12321;-12321
27353;8893;27356;-12321;-12321;-12321;-12321;-12321;-12321
27354;15539;27357;-12321;-12321;-12321;-12321;-12321;-12321
27355;9825;27358;-12321;-12321;-12321;-12321;-12321;-12321
27356;15558;27359;-12321;-12321;-12321;-12321;-12321;-12321
27357;6981;27360;-12321;-12321;-12321;-12321;-12321;-12321
27358;16042;27361;-12321;-12321;-12321;-12321;-12321;-12321
27359;9483;27362;-12321;-12321;-12321;-12321;-12321;-12321
27360;16513;27363;-12321;-12321;-12321;-12321;-12321;-12321
27361;17606;27364;-12321;-12321;-12321;-12321;-12321;-12321
27362;3466;27365;-246287;-252.69;0.1353;298;1000;-309600
27363;3187;27366;-230512;-233.7;0.12476;298;1000;-289100
27364;16027;27367;-12321;-12321;-12321;-12321;-12321;-12321
27365;15911;27368;-12321;-12321;-12321;-12321;-12321;-12321
27366;17515;27369;-12321;-12321;-12321;-12321;-12321;-12321
27367;17703;27370;-12321;-12321;-12321;-12321;-12321;-12321
27368;10030;27371;-12321;-12321;-12321;-12321;-12321;-12321
27369;16269;27372;-12321;-12321;-12321;-12321;-12321;-12321
27370;16141;27373;-12321;-12321;-12321;-12321;-12321;-12321
27371;3467;27374;-237430;-257.51999;0.13733999;298;1000;-302000
27372;16378;27375;-12321;-12321;-12321;-12321;-12321;-12321
27373;15205;27376;-12321;-12321;-12321;-12321;-12321;-12321
27374;6383;27377;-12321;-12321;-12321;-12321;-12321;-12321
27375;11878;27378;-12321;-12321;-12321;-12321;-12321;-12321
27376;9114;27379;-12321;-12321;-12321;-12321;-12321;-12321
27377;14031;27380;-12321;-12321;-12321;-12321;-12321;-12321
27378;4061;27381;-286870;-219.22;0.12635;298;1000;-341000
27379;2754;27382;14253;-139.24001;7.6057002E-2;298;1000;-20500
27380;2730;27383;-169145;-130.67;6.8911001E-2;298;1000;-201980
27381;2356;27384;-12321;-12321;-12321;-12321;-12321;-12321
27382;2914;27385;-357094;-220.89;0.11737;298;1000;-412520
27383;2555;27386;-345892;-197.28999;0.10534;298;1000;-395350
27384;3220;27387;-221654;-238.53;0.12681;298;1000;-281500
27385;3521;27388;-235330;-257.51999;0.13733999;298;1000;-299900
27386;2742;27389;-180799;-129.24001;6.6183001E-2;298;1000;-213450
27387;2561;27390;-346444;-202.12;0.10739;298;1000;-397160
27388;3616;27391;-232115;-257.73001;0.13789999;298;1000;-296700
27389;3221;27392;-225154;-238.53;0.12681;298;1000;-285000
27390;3522;27393;-238830;-257.51999;0.13733999;298;1000;-303400
27391;2743;27394;-180799;-129.24001;6.6183001E-2;298;1000;-213450
27392;2567;27395;-359963;-199.82001;0.10732;298;1000;-410000
27393;3617;27396;-243015;-257.73001;0.13789999;298;1000;-307600
27394;2937;27397;-362360;-221.11;0.11792;298;1000;-417800
27395;3604;27398;-240930;-257.51999;0.13733999;298;1000;-305500
27396;3523;27399;-234630;-257.51999;0.13733999;298;1000;-299200
27397;3524;27400;-241187;-252.69;0.1353;298;1000;-304500
27398;3903;27401;-12321;-12321;-12321;-12321;-12321;-12321
27399;3407;27402;-237644;-257.31;0.13679001;298;1000;-302200
27400;2494;27403;-191500;-205.82001;0.11323;298;1000;-242800
27401;3326;27404;109183;-106.95;5.8653001E-2;298;1000;82510
27402;3145;27405;-221668;-238.32001;0.12626;298;1000;-281500
27403;2820;27406;-205659;-221.03;0.11742;298;1000;-261120
27404;1621;27407;84537;-103.08;5.5084001E-2;298;1000;58700
27405;3019;27408;193803;-106.22;5.5642001E-2;298;1000;167080
27406;2667;27409;117495;-111.45;5.6533001E-2;298;1000;89290
27407;1958;27410;-12321;-12321;-12321;-12321;-12321;-12321
27408;2921;27411;-361807;-216.28;0.11588;298;1000;-415990
27409;1575;27412;-33268;-70.027;0.03427;298;1000;-51100
27410;10662;27413;-12321;-12321;-12321;-12321;-12321;-12321
27411;1859;27414;-443129;-165.49001;0.087412;298;1000;-484700
27412;5322;27415;-12321;-12321;-12321;-12321;-12321;-60670
27413;1949;27416;-139903;-88.585999;5.1917002E-2;298;1000;-161700
27414;5853;27417;-12321;-12321;-12321;-12321;-12321;-12321
27415;9829;27418;-12321;-12321;-12321;-12321;-12321;-12321
27416;6418;27419;-12321;-12321;-12321;-12321;-12321;-12321
27417;11312;27420;-12321;-12321;-12321;-12321;-12321;-12321
27418;13679;27421;-12321;-12321;-12321;-12321;-12321;-12321
27419;9645;27422;-12321;-12321;-12321;-12321;-12321;-12321
27420;10432;27423;-12321;-12321;-12321;-12321;-12321;-12321
27421;13362;27424;-12321;-12321;-12321;-12321;-12321;-12321
27422;7966;27425;-12321;-12321;-12321;-12321;-12321;-12321
27423;8744;27426;-12321;-12321;-12321;-12321;-12321;-12321
27424;19458;27427;-12321;-12321;-12321;-12321;-12321;-12321
27425;13345;27428;-12321;-12321;-12321;-12321;-12321;-12321
27426;6954;27429;-12321;-12321;-12321;-12321;-12321;-12321
27427;12804;27430;-12321;-12321;-12321;-12321;-12321;-12321
27428;12004;27431;-12321;-12321;-12321;-12321;-12321;-12321
27429;7782;27432;-12321;-12321;-12321;-12321;-12321;-12321
27430;14881;27433;-12321;-12321;-12321;-12321;-12321;-12321
27431;17189;27434;-12321;-12321;-12321;-12321;-12321;-12321
27432;6038;27435;-12321;-12321;-12321;-12321;-12321;-12321
27433;5807;27436;-12321;-12321;-12321;-12321;-12321;-12321
27434;5668;27437;-12321;-12321;-12321;-12321;-12321;-12321
27435;8424;27438;-12321;-12321;-12321;-12321;-12321;-12321
27436;10148;27439;-12321;-12321;-12321;-12321;-12321;-12321
27437;5846;27440;-12321;-12321;-12321;-12321;-12321;-12321
27438;10181;27441;-12321;-12321;-12321;-12321;-12321;-12321
27439;9222;27442;-12321;-12321;-12321;-12321;-12321;-12321
27440;14362;27443;-12321;-12321;-12321;-12321;-12321;-12321
27441;6330;27444;-12321;-12321;-12321;-12321;-12321;-12321
27442;14622;27445;-12321;-12321;-12321;-12321;-12321;-12321
27443;10431;27446;-12321;-12321;-12321;-12321;-12321;-12321
27444;12576;27447;-12321;-12321;-12321;-12321;-12321;-12321
27445;6844;27448;-12321;-12321;-12321;-12321;-12321;-12321
27446;9955;27449;-12321;-12321;-12321;-12321;-12321;-12321
27447;12319;27450;-12321;-12321;-12321;-12321;-12321;-12321
27448;8991;27451;-12321;-12321;-12321;-12321;-12321;-12321
27449;8480;27452;-12321;-12321;-12321;-12321;-12321;-12321
27450;18440;27453;-12321;-12321;-12321;-12321;-12321;-12321
27451;8962;27454;-12321;-12321;-12321;-12321;-12321;-12321
27452;9252;27455;-12321;-12321;-12321;-12321;-12321;-12321
27453;18438;27456;-12321;-12321;-12321;-12321;-12321;-12321
27454;10790;27457;-12321;-12321;-12321;-12321;-12321;-12321
27455;9579;27458;-12321;-12321;-12321;-12321;-12321;-12321
27456;10811;27459;-12321;-12321;-12321;-12321;-12321;-12321
27457;16052;27460;-12321;-12321;-12321;-12321;-12321;-12321
27458;7729;27461;-12321;-12321;-12321;-12321;-12321;-12321
27459;10141;27462;-12321;-12321;-12321;-12321;-12321;-12321
27460;10597;27463;-12321;-12321;-12321;-12321;-12321;-12321
27461;6978;27464;-12321;-12321;-12321;-12321;-12321;-12321
27462;15188;27465;-12321;-12321;-12321;-12321;-12321;-12321
27463;16701;27466;-12321;-12321;-12321;-12321;-12321;-12321
27464;14509;27467;-12321;-12321;-12321;-12321;-12321;-12321
27465;15890;27468;-12321;-12321;-12321;-12321;-12321;-12321
27466;16503;27469;-12321;-12321;-12321;-12321;-12321;-12321
27467;16504;27470;-12321;-12321;-12321;-12321;-12321;-12321
27468;16485;27471;-12321;-12321;-12321;-12321;-12321;-12321
27469;10437;27472;-12321;-12321;-12321;-12321;-12321;-12321
27470;17995;27473;-12321;-12321;-12321;-12321;-12321;-12321
27471;18436;27474;-12321;-12321;-12321;-12321;-12321;-12321
27472;18437;27475;-12321;-12321;-12321;-12321;-12321;-12321
27473;11810;27476;-12321;-12321;-12321;-12321;-12321;-12321
27474;11930;27477;-12321;-12321;-12321;-12321;-12321;-12321
27475;9422;27478;-12321;-12321;-12321;-12321;-12321;-12321
27476;10547;27479;-12321;-12321;-12321;-12321;-12321;-12321
27477;11933;27480;-12321;-12321;-12321;-12321;-12321;-12321
27478;13512;27481;-12321;-12321;-12321;-12321;-12321;-12321
27479;13721;27482;-12321;-12321;-12321;-12321;-12321;-12321
27480;15698;27483;-12321;-12321;-12321;-12321;-12321;-12321
27481;15458;27484;-12321;-12321;-12321;-12321;-12321;-12321
27482;15687;27485;-12321;-12321;-12321;-12321;-12321;-12321
27483;17746;27486;-12321;-12321;-12321;-12321;-12321;-12321
27484;17538;27487;-12321;-12321;-12321;-12321;-12321;-12321
27485;5844;27488;-12321;-12321;-12321;-12321;-12321;-12321
27486;8224;27489;-12321;-12321;-12321;-12321;-12321;-12321
27487;7666;27490;-12321;-12321;-12321;-12321;-12321;-12321
27488;10737;27491;-12321;-12321;-12321;-12321;-12321;-12321
27489;18925;27492;-12321;-12321;-12321;-12321;-12321;-12321
27490;14401;27493;-12321;-12321;-12321;-12321;-12321;-12321
27491;10329;27494;-12321;-12321;-12321;-12321;-12321;-12321
27492;9459;27495;-12321;-12321;-12321;-12321;-12321;-12321
27493;10978;27496;-12321;-12321;-12321;-12321;-12321;-12321
27494;6473;27497;-12321;-12321;-12321;-12321;-12321;-12321
27495;6214;27498;-12321;-12321;-12321;-12321;-12321;-12321
27496;6977;27499;-12321;-12321;-12321;-12321;-12321;-12321
27497;19040;27500;-12321;-12321;-12321;-12321;-12321;-12321
27498;8632;27501;-12321;-12321;-12321;-12321;-12321;-12321
27499;7367;27502;-12321;-12321;-12321;-12321;-12321;-12321
27500;7181;27503;-12321;-12321;-12321;-12321;-12321;-12321
27501;11077;27504;-12321;-12321;-12321;-12321;-12321;-12321
27502;14809;27505;-12321;-12321;-12321;-12321;-12321;-12321
27503;14290;27506;-12321;-12321;-12321;-12321;-12321;-12321
27504;11274;27507;-12321;-12321;-12321;-12321;-12321;-12321
27505;6465;27508;-12321;-12321;-12321;-12321;-12321;-12321
27506;10240;27509;-12321;-12321;-12321;-12321;-12321;-12321
27507;7824;27510;-12321;-12321;-12321;-12321;-12321;-12321
27508;16703;27511;-12321;-12321;-12321;-12321;-12321;-12321
27509;10403;27512;-12321;-12321;-12321;-12321;-12321;-12321
27510;15540;27513;-12321;-12321;-12321;-12321;-12321;-12321
27511;3468;27514;-246387;-252.69;0.1353;298;1000;-309700
27512;7014;27515;-12321;-12321;-12321;-12321;-12321;-12321
27513;8355;27516;-12321;-12321;-12321;-12321;-12321;-12321
27514;2922;27517;-361807;-216.28;0.11588;298;1000;-415990
27515;3525;27518;-237630;-257.51999;0.13733999;298;1000;-302200
27516;2928;27519;-362360;-221.11;0.11792;298;1000;-417800
27517;3526;27520;-241830;-257.51999;0.13733999;298;1000;-306400
27518;2938;27521;-362360;-221.11;0.11792;298;1000;-417800
27519;3408;27522;-237644;-257.31;0.13679001;298;1000;-302200
27520;3327;27523;110473;-106.95;5.8653001E-2;298;1000;83800
27521;3146;27524;-221868;-238.32001;0.12626;298;1000;-281700
27522;2821;27525;-209595;-216.8;0.11501;298;1000;-264010
27523;3020;27526;193803;-106.22;5.5642001E-2;298;1000;167080
27524;13147;27527;-12321;-12321;-12321;-12321;-12321;-12321
27525;10063;27528;-12321;-12321;-12321;-12321;-12321;-12321
27526;11763;27529;-12321;-12321;-12321;-12321;-12321;-12321
27527;11481;27530;-12321;-12321;-12321;-12321;-12321;-12321
27528;16582;27531;-12321;-12321;-12321;-12321;-12321;-12321
27529;11622;27532;-12321;-12321;-12321;-12321;-12321;-12321
27530;8970;27533;-12321;-12321;-12321;-12321;-12321;-12321
27531;11378;27534;-12321;-12321;-12321;-12321;-12321;-12321
27532;8531;27535;-12321;-12321;-12321;-12321;-12321;-12321
27533;16040;27536;-12321;-12321;-12321;-12321;-12321;-12321
27534;13830;27537;-12321;-12321;-12321;-12321;-12321;-12321
27535;15908;27538;-12321;-12321;-12321;-12321;-12321;-12321
27536;14193;27539;-12321;-12321;-12321;-12321;-12321;-12321
27537;18969;27540;-12321;-12321;-12321;-12321;-12321;-12321
