ID;PROP_ID;COMP_ID;SolubilityInWaterTemperature;SolubilityInwaterInMass;SolubilityInWaterInMol;SolubilityInWaterStatus;SolubilityInWaterCoefficients;SolubilityInWaterTmin;SolubilityInWaterTmax;SolubilityInWaterA;SolubilityInWaterB;SolubilityInWaterC;SolubilityInWater@298;SolubilityStatus
30590;16179;30593;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30591;17544;30594;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30592;12745;30595;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30593;14121;30596;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30594;9136;30597;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30595;18800;30598;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30596;15166;30599;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30597;18144;30600;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30598;15297;30601;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30599;15506;30602;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30600;16059;30603;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30601;10763;30604;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30602;14705;30605;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30603;14707;30606;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30604;13521;30607;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30605;14122;30608;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30606;17160;30609;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30607;17159;30610;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30608;15950;30611;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30609;15403;30612;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30610;12187;30613;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30611;8080;30614;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30612;8934;30615;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30613;6307;30616;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30614;17163;30617;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30615;9104;30618;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30616;8983;30619;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30617;6802;30620;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30618;9082;30621;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30619;13446;30622;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30620;9384;30623;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30621;7620;30624;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30622;8050;30625;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30623;12660;30626;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30624;13181;30627;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30625;11277;30628;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30626;16507;30629;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30627;13028;30630;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30628;15186;30631;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30629;17877;30632;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30630;7319;30633;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30631;7174;30634;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30632;9892;30635;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30633;13155;30636;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30634;8868;30637;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30635;18149;30638;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30636;14374;30639;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30637;14952;30640;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30638;16292;30641;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30639;15208;30642;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30640;12861;30643;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30641;12654;30644;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30642;9177;30645;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30643;17991;30646;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30644;8192;30647;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30645;13784;30648;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30646;11368;30649;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30647;16614;30650;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30648;17156;30651;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30649;5993;30652;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30650;12592;30653;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30651;15982;30654;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30652;9173;30655;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30653;8767;30656;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30654;9169;30657;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30655;8746;30658;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30656;7245;30659;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30657;7068;30660;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30658;15809;30661;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30659;9415;30662;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30660;16617;30663;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30661;8200;30664;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30662;12575;30665;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30663;7114;30666;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30664;11776;30667;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30665;18247;30668;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30666;6076;30669;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30667;16597;30670;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30668;7960;30671;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30669;9895;30672;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30670;18674;30673;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30671;10179;30674;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30672;17499;30675;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30673;10040;30676;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30674;7796;30677;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30675;9722;30678;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30676;17540;30679;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30677;9386;30680;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30678;18471;30681;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30679;13761;30682;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30680;14728;30683;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30681;8088;30684;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30682;9451;30685;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30683;13891;30686;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30684;12757;30687;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30685;13790;30688;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30686;11910;30689;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30687;17666;30690;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30688;15566;30691;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30689;13520;30692;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30690;13507;30693;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30691;19646;30694;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30692;12336;30695;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30693;6144;30696;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30694;18351;30697;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30695;17551;30698;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30696;11060;30699;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30697;10916;30700;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30698;8558;30701;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30699;8935;30702;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30700;7956;30703;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30701;14135;30704;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30702;8594;30705;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30703;11772;30706;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30704;9509;30707;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30705;13923;30708;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30706;11165;30709;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30707;18659;30710;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30708;17099;30711;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30709;17097;30712;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30710;16655;30713;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30711;7860;30714;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30712;6276;30715;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30713;7159;30716;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30714;18429;30717;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30715;18430;30718;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30716;18433;30719;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30717;18434;30720;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30718;18431;30721;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30719;18432;30722;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30720;16284;30723;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30721;9030;30724;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30722;12994;30725;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30723;12993;30726;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30724;6923;30727;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30725;17455;30728;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30726;12100;30729;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30727;16383;30730;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30728;16690;30731;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30729;12039;30732;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30730;9201;30733;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30731;14876;30734;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30732;7743;30735;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30733;19813;30736;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30734;17929;30737;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30735;17937;30738;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30736;16653;30739;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30737;12364;30740;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30738;17541;30741;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30739;11143;30742;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30740;8491;30743;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30741;18839;30744;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30742;14913;30745;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30743;16641;30746;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30744;15786;30747;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30745;9471;30748;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30746;7024;30749;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30747;15889;30750;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30748;16897;30751;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30749;11376;30752;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30750;10616;30753;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30751;10613;30754;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30752;15735;30755;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30753;18141;30756;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30754;16081;30757;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30755;16103;30758;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30756;11236;30759;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30757;10642;30760;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30758;14721;30761;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30759;15620;30762;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30760;15495;30763;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30761;14817;30764;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30762;14331;30765;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30763;14807;30766;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30764;15618;30767;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30765;18647;30768;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30766;15879;30769;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30767;8054;30770;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30768;11963;30771;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30769;14664;30772;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30770;12906;30773;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30771;15998;30774;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30772;8293;30775;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30773;5760;30776;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30774;16038;30777;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30775;14939;30778;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30776;17824;30779;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30777;8551;30780;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30778;19356;30781;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30779;14242;30782;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30780;11964;30783;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30781;13312;30784;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30782;11745;30785;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30783;17823;30786;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30784;16620;30787;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30785;15523;30788;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30786;16249;30789;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30787;13844;30790;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30788;13322;30791;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30789;15896;30792;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30790;19355;30793;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30791;19558;30794;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30792;19556;30795;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30793;6149;30796;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30794;11379;30797;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30795;8561;30798;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30796;7502;30799;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30797;12182;30800;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30798;17090;30801;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30799;9137;30802;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30800;11228;30803;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30801;14268;30804;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30802;14222;30805;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30803;12756;30806;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30804;8758;30807;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30805;6663;30808;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30806;16689;30809;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30807;12580;30810;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30808;15634;30811;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30809;14626;30812;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
30810;14223;30813;-12321;-12321;-12321;;-12321;-12321;-12321;-12321;-12321;-12321;-12321;
