ID;PROP_ID;COMP_ID;EnthalpyOfVapourizationA;EnthalpyOfVapourizationB;EnthalpyOfVapourizationN;EnthalpyOfVapourizationTmin;EnthalpyOfVapourizationTmax
37365;5969;37368;68759.086;683;0.42117101;200;683
37366;10417;37369;62590.887;678;0.400637;200;678
37367;19242;37370;64719.559;685;0.43119901;200;685
37368;19246;37371;64719.559;685;0.43119901;200;685
37369;10903;37372;61628.453;685;0.43647999;200;685
37370;10902;37373;71803.094;685;0.42343199;200;685
37371;14284;37374;66635.398;675;0.42381099;200;675
37372;13186;37375;66635.398;675;0.42381099;200;675
37373;14283;37376;66635.398;675;0.42381099;200;675
37374;14285;37377;66635.398;675;0.42381099;200;675
37375;6598;37378;95673.344;928;0.31998301;343.60001;928
37376;19503;37379;83942.43;730;0.38072899;200;730
37377;8774;37380;57486.129;616;0.39282599;200;616
37378;9434;37381;57626.043;638;0.44971099;200;638
37379;14215;37382;63841.746;665;0.47009599;200;665
37380;8773;37383;57709.531;627;0.41703799;200;627
37381;13843;37384;69757.242;662;0.374167;200;662
37382;9696;37385;63837.453;646;0.40162101;200;646
37383;9123;37386;46578.793;574;0.371544;200;574
37384;16472;37387;61000.961;634;0.386215;200;634
37385;9978;37388;61965.012;642;0.39990699;140;642
37386;8574;37389;80483.414;687;0.40022001;145.8;687
37387;10654;37390;65737.578;684;0.370895;298.14999;684
37388;14112;37391;79336.555;754;0.439587;252.2;754
37389;16195;37392;77548.156;767;0.37710801;241.97;767
37390;16196;37393;77423.961;765;0.37762401;200;765
37391;17631;37394;76282.656;759;0.43462199;241.03;759
37392;17630;37395;75286.313;755;0.43099201;245.11;755
37393;9485;37396;69779.234;727;0.431963;200;727
37394;16192;37397;80332.133;766;0.43812999;200;766
37395;17629;37398;75056.242;754;0.42326099;200;754
37396;16194;37399;81566.938;772;0.44213399;200;772
37397;16193;37400;81350.867;772;0.44186401;248.23;772
37398;14166;37401;75341.813;758;0.42522001;244.67999;758
37399;18476;37402;75199.672;755;0.423778;247.64;755
37400;18475;37403;74736.07;753;0.42311701;234.78;753
37401;13831;37404;97306.875;782;0.40733901;315.60001;782
37402;17594;37405;80986.219;786;0.37794599;200;786
37403;17593;37406;80638.211;784;0.37742299;200;784
37404;6126;37407;68168.797;677;0.391137;200;677
37405;17656;37408;109710.59;970;0.40292799;200;970
37406;10024;37409;82616.617;724;0.39668101;200;724
37407;13303;37410;103043.2;893;0.41749299;335.89999;893
37408;10310;37411;98145.953;707;0.378387;300.10001;707
37409;7967;37412;65039.273;650;0.38417101;200;650
37410;16088;37413;114764.96;735;0.43441099;410.5;735
37411;16086;37414;199901.27;1033;0.48608899;440.60001;1033
37412;9939;37415;74288.328;769;0.4084;200;769
37413;6073;37416;75440.813;667;0.41080201;200;667
37414;9332;37417;63631.746;695;0.396873;200;695
37415;16327;37418;83563.172;698;0.395482;200;698
37416;12199;37419;-12321;-12321;-12321;-12321;-12321
37417;10008;37420;77858.344;739;0.40749699;200;739
37418;8175;37421;112344.26;787;0.43403599;314.10001;787
37419;16754;37422;92689.359;863;0.35749301;200;863
37420;12316;37423;93446.195;675;0.42613101;200;675
37421;9671;37424;65066.141;729;0.385777;305.04001;729
37422;9738;37425;55033.273;677;0.373905;200;677
37423;10735;37426;58548.418;681;0.365226;200;681
37424;6594;37427;89511.219;853;0.34615901;320.60001;853
37425;11592;37428;69710.531;692;0.38558599;200;692
37426;12886;37429;92964.992;774;0.417568;200;774
37427;9749;37430;90747.297;691;0.41674501;200;691
37428;7780;37431;105664.36;661;0.421051;200;661
37429;6966;37432;63310.57;709;0.37722501;317.34;709
37430;12664;37433;50223.535;648;0.44797799;200;648
37431;8125;37434;57929.047;602;0.39247099;259.15302;602
37432;6570;37435;70182.305;654;0.37359199;330.63;654
37433;19322;37436;70113.125;625;0.39956099;200;625
37434;19104;37437;70113.125;625;0.39956099;200;625
37435;18763;37438;107964.65;927;0.41574699;200;927
37436;18684;37439;107719.21;948;0.419312;200;948
37437;6587;37440;65956.781;715;0.39445299;337.10999;715
37438;6969;37441;85975.523;787;0.37938401;338.39999;787
37439;10736;37442;71097.492;760;0.4118;200;760
37440;14387;37443;82025.25;777;0.41693899;200;777
37441;14391;37444;82025.25;777;0.41693899;200;777
37442;8216;37445;52111.422;585;0.38802499;190.463;585
37443;14119;37446;115829.38;916;0.425311;210.89999;916
37444;10014;37447;101965.2;760;0.420275;200;760
37445;13636;37448;-12321;-12321;-12321;-12321;-12321
37446;19156;37449;46022.621;616;0.36016601;200;616
37447;9458;37450;47512.387;579;0.37750101;200;579
37448;6914;37451;63839.316;614;0.40818599;200;614
37449;8154;37452;72652.367;645;0.43450099;200;645
37450;8155;37453;72652.367;645;0.43450099;200;645
37451;11254;37454;73415.125;645;0.436057;200;645
37452;11253;37455;73415.125;645;0.436057;200;645
37453;11252;37456;72011.367;610;0.423783;200;610
37454;11413;37457;72011.367;610;0.423783;200;610
37455;13639;37458;-12321;-12321;-12321;-12321;-12321
37456;8166;37459;75694.516;662;0.38775799;200;662
37457;8167;37460;75694.516;662;0.38775799;200;662
37458;19146;37461;53888.551;604;0.394613;200;604
37459;19013;37462;57237.301;597;0.402098;200;597
37460;12689;37463;52735.277;750;0.33711401;200;750
37461;10495;37464;96771.109;679;0.42164901;200;679
37462;8016;37465;65798.609;590;0.42063299;200;590
37463;11979;37466;65968.836;654;0.379457;200;654
37464;9947;37467;58438.84;676;0.42701;298.09439;676
37465;6009;37468;84294.008;619.45905;0.587924;256.79999;619.45905
37466;13866;37469;79744.742;628;0.42682201;200;628
37467;10113;37470;56485.809;640;0.379502;200;640
37468;10439;37471;64926.863;705;0.37860301;262.98999;705
37469;6564;37472;48809.008;583;0.38304499;200;583
37470;6895;37473;49998.758;589;0.37466201;200;589
37471;12421;37474;52627.383;603;0.39794201;200;603
37472;10972;37475;43166.176;537;0.366018;200;537
37473;11325;37476;63002.535;603;0.38947701;200;603
37474;19598;37477;86713.102;744;0.374661;200;744
37475;19213;37478;90575.352;722;0.488345;200;722
37476;19715;37479;56412.23;612;0.38923299;200;612
37477;19541;37480;71869.492;651;0.42469299;200;651
37478;19717;37481;87824.648;697;0.393801;200;697
37479;19601;37482;81609.82;683;0.392122;200;683
37480;19570;37483;101617.38;722;0.39747801;200;722
37481;6446;37484;59737.023;603;0.40053999;200;603
37482;8135;37485;58158.504;601;0.39697701;200;601
37483;16471;37486;56275.328;634;0.41982001;200;634
37484;10873;37487;56221.727;657;0.37975699;169.356;657
37485;13228;37488;68476.953;744;0.40784499;200;744
37486;9748;37489;72878.711;632;0.41079;200;632
37487;7852;37490;42292.938;507;0.36271501;237.76601;507
37488;10168;37491;42082.84;529;0.36287901;200;529
37489;10840;37492;57164.41;599;0.39610001;175.17999;599
37490;8997;37493;37436.863;565;0.366166;235.71001;565
37491;8219;37494;45865.238;546;0.37231299;167.17;546
37492;14273;37495;48288.691;585;0.37905699;200;585
37493;12816;37496;54200.469;613;0.382404;200;613
37494;14203;37497;71163.32;608;0.40014401;200;608
37495;13259;37498;39073.074;528;0.35447499;200;528
37496;13101;37499;43528.531;585;0.358908;254.42;585
37497;14239;37500;46596.117;547;0.37961301;200;547
37498;14238;37501;45784.629;536;0.376827;200;536
37499;13927;37502;-12321;-12321;-12321;-12321;-12321
37500;15748;37503;44230.836;561;0.37303299;200;561
37501;15747;37504;42349.391;540;0.362248;200;540
37502;15746;37505;47080.34;551;0.37492299;200;551
37503;15745;37506;45977.43;540;0.374461;200;540
37504;8109;37507;48899.625;554;0.38514599;147.89999;554
37505;10954;37508;35500.238;523;0.33034;175.50999;523
37506;9348;37509;47755.914;595;0.36728299;274;595
37507;11831;37510;-12321;-12321;-12321;-12321;-12321
37508;9309;37511;54625.191;583;0.39031401;200;583
37509;10832;37512;-12321;-12321;-12321;-12321;-12321
37510;10447;37513;47436.305;575;0.414177;200;575
37511;12287;37514;68445.352;621;0.396036;200;621
37512;11595;37515;58189.691;555;0.419581;200;555
37513;18973;37516;59707.125;500;0.433644;200;500
37514;9439;37517;24112.041;409;0.32436001;200;409
37515;10429;37518;51874.844;632;0.376178;298.09439;632
37516;7854;37519;52906.387;584;0.36766201;204.89999;584
37517;15811;37520;80752.93;772;0.390607;323.10001;772
37518;12750;37521;74282.5;769;0.369293;200;769
37519;9720;37522;76239.344;748;0.39695299;200;748
37520;15393;37523;56779.164;627;0.38706899;200;627
37521;8022;37524;61396.629;674;0.42556399;298.09439;674
37522;17168;37525;60268.48;603;0.397322;200;603
37523;8715;37526;-12321;-12321;-12321;-12321;-12321
37524;6599;37527;94674.164;965;0.30276701;348.60001;965
37525;6591;37528;91875.766;815;0.49397099;321.70001;815
37526;6597;37529;97576.078;909;0.345797;200;909
37527;6595;37530;91876.555;872;0.34044501;330.60001;872
37528;6590;37531;88981.148;805;0.48216599;200;805
37529;14390;37532;76782.563;755;0.40759501;200;755
37530;8036;37533;73118.594;766;0.39443299;200;766
37531;14385;37534;76902.766;778;0.41147599;200;778
37532;14389;37535;76902.766;778;0.41147599;200;778
37533;12366;37536;59080.551;655;0.42638901;200;655
37534;13361;37537;-12321;-12321;-12321;-12321;-12321
37535;15851;37538;64974.516;675;0.36355701;200;675
37536;17520;37539;57493.871;651;0.38171601;200;651
37537;16599;37540;58206.656;609;0.400208;200;609
37538;17880;37541;67086.391;626;0.39199999;200;626
37539;17900;37542;51200.094;584;0.37841401;200;584
37540;17882;37543;67806.68;657;0.388515;200;657
37541;17879;37544;62795.363;640;0.38665199;200;640
37542;17883;37545;72570.594;672;0.387692;200;672
37543;17878;37546;62802.836;606;0.39349401;200;606
37544;17881;37547;62813.676;640;0.386733;200;640
37545;17888;37548;79162.844;684;0.41876;200;684
37546;17884;37549;72582.273;672;0.387896;200;672
37547;17886;37550;72572.383;672;0.38772199;200;672
37548;16938;37551;54567.902;651;0.388547;200;651
37549;16987;37552;59984.293;632;0.39363801;200;632
37550;16955;37553;63208.344;624;0.40189901;200;624
37551;15682;37554;115021.77;786;0.53909397;310.10001;786
37552;17782;37555;83953.523;667;0.41282001;200;667
37553;15780;37556;55294.91;583;0.39301601;200;583
37554;17790;37557;87556.336;675;0.44534999;200;675
37555;17795;37558;91162.5;690;0.45076099;200;690
37556;15996;37559;76111.32;690;0.415934;200;690
37557;15995;37560;52732.398;606.70001;0.35239899;200;606.70001
37558;17791;37561;92776.359;683;0.43557599;200;683
37559;15653;37562;50651;557.09998;0.38682899;200;557.09998
37560;17786;37563;87290.227;683;0.43738401;200;683
37561;15791;37564;56360.957;578.70001;0.39762199;200;578.70001
37562;17498;37565;80429.141;785;0.46637499;200;785
37563;17858;37566;81461.5;660;0.404897;200;660
37564;17787;37567;91626.398;690;0.44119501;200;690
37565;17859;37568;76799.25;676;0.39547899;200;676
37566;17856;37569;66969.289;623;0.40105301;200;623
37567;15535;37570;77036.047;650;0.42871201;200;650
37568;17832;37571;57040.266;585;0.38985199;200;585
37569;17792;37572;91494.953;690;0.43940899;200;690
37570;17704;37573;53392.969;650;0.37651101;200;650
37571;16310;37574;67581.797;641;0.425468;200;641
37572;17789;37575;91091.5;690;0.43407699;200;690
37573;17783;37576;86494.648;675;0.41460001;200;675
37574;18638;37577;94344.094;673;0.442287;200;673
37575;15120;37578;75492.93;659;0.376304;200;659
37576;15654;37579;50743.918;546;0.38749301;200;546
37577;13216;37580;102961.14;765;0.425394;359.79999;765
37578;15578;37581;86297.852;678;0.44388801;200;678
37579;15572;37582;80023.789;653;0.42855799;200;653
37580;15594;37583;86107.273;680;0.38653299;200;680
37581;15528;37584;76774.469;650;0.42455199;200;650
37582;13108;37585;-12321;-12321;-12321;-12321;-12321
37583;6843;37586;80837.852;640.15002;0.38026801;340.60001;640.15002
37584;16534;37587;64730.004;767;0.45061001;200;767
37585;8798;37588;65931.078;704;0.42352599;200;704
37586;13609;37589;-12321;-12321;-12321;-12321;-12321
37587;14764;37590;98888.227;837;0.38868299;200;837
37588;14814;37591;101047.91;834;0.390412;200;834
37589;8672;37592;63982.398;690;0.41404301;200;690
37590;16535;37593;71921.219;744;0.42241001;200;744
37591;8673;37594;68311.859;706;0.41022801;200;706
37592;10207;37595;68751.375;766;0.430821;200;766
37593;7976;37596;77859.922;753;0.37737301;200;753
37594;14770;37597;89221.117;866;0.393796;200;866
37595;12409;37598;68521.102;715;0.420798;200;715
37596;17733;37599;73401.578;759;0.41876799;200;759
37597;5910;37600;66185.586;645.13361;0.472076;149.10001;645.13361
37598;9153;37601;102478.67;807;0.39999399;371.57001;807
37599;14683;37602;132342.67;808;0.50056797;200;808
37600;7850;37603;79594.531;663.20001;0.38416299;200;663.20001
37601;8210;37604;80708.273;662;0.44492701;200;662
37602;6607;37605;60660.457;542.37769;0.376625;200;542.37769
37603;8870;37606;96630.898;747;0.40081501;281.17999;747
37604;19434;37607;91235.289;701;0.38911301;200;701
37605;9129;37608;148720.64;788;0.50925303;200;788
37606;14835;37609;102597.72;729;0.45424601;200;729
37607;9680;37610;143976.36;770;0.49908599;200;770
37608;13218;37611;102602.97;729;0.450167;281.10001;729
37609;9616;37612;102582.16;705;0.50786299;250.7;705
37610;9042;37613;95850.766;694;0.48247299;200;694
37611;9142;37614;119096.34;738;0.54431999;277.29999;738
37612;8711;37615;-12321;-12321;-12321;-12321;-12321
37613;11639;37616;84110.563;661;0.44244799;200;661
37614;13363;37617;113886.52;720;0.53605598;200;720
37615;12771;37618;92468;832;0.32143801;308.53;832
37616;10404;37619;106241.7;711;0.47543401;200;711
37617;15716;37620;81981.039;680.29999;0.380299;200;680.29999
37618;11784;37621;101550.91;747;0.50116301;200;747
37619;17107;37622;90932.211;765;0.38056901;200;765
37620;10513;37623;86652.75;676;0.43645501;200;676
37621;12889;37624;79455.273;770;0.36446899;348.10001;770
37622;5401;37625;-12321;-12321;-12321;-12321;-12321
37623;5405;37626;-12321;-12321;-12321;-12321;-12321
37624;6906;37627;169561.8;718;0.505216;200;718
37625;13484;37628;110161.98;790;0.468438;200;790
37626;10461;37629;38058.281;567;0.34697399;200;567
37627;18024;37630;83016.156;831;0.36379799;200;831
37628;18022;37631;83624.914;831;0.36636901;200;831
37629;15733;37632;62844.91;635;0.44825199;200;635
37630;18020;37633;81420.414;818;0.370765;200;818
37631;11417;37634;85104.82;681;0.46648601;200;681
37632;11056;37635;84025.469;725;0.36750901;200;725
37633;18025;37636;83948.906;825;0.36614099;200;825
37634;18021;37637;83948.906;825;0.36614099;200;825
37635;18023;37638;84407.547;824;0.36795801;200;824
37636;16101;37639;101926.95;912;0.40035701;323.39999;912
37637;7373;37640;204398.69;896;0.475494;382.10001;896
37638;9046;37641;43002.246;730;0.26352799;200;730
37639;9269;37642;135699.16;771;0.39158499;200;771
37640;19810;37643;-12321;-12321;-12321;-12321;-12321
37641;9444;37644;119424.02;813;0.37849101;410.32999;813
37642;10550;37645;65878.43;734;0.36539599;200;734
37643;7594;37646;60198.188;574;0.383279;200;574
37644;15363;37647;-12321;-12321;-12321;-12321;-12321
37645;6396;37648;53926.117;564;0.38965201;200;564
37646;7078;37649;119780.51;955;0.40276599;373.12;955
37647;5930;37650;105120.71;918;0.40256599;458.01999;918
37648;8472;37651;88761.492;834;0.391606;200;834
37649;6542;37652;100641.92;835;0.49213299;395.62;835
37650;12717;37653;117402.92;930;0.40426701;463.16;930
37651;8795;37654;149924.19;917;0.403391;578.09998;917
37652;12643;37655;106697.48;877;0.40669;431.60001;877
37653;11369;37656;147822.42;936;0.45807499;435.10001;936
37654;19087;37657;-12321;-12321;-12321;-12321;-12321
37655;6120;37658;141842.95;752;0.41793901;247.10001;752
37656;16502;37659;77147.563;704;0.417362;200;704
37657;19071;37660;105248.84;744;0.44305301;200;744
37658;18867;37661;47976.328;566;0.38567099;200;566
37659;8406;37662;92888.063;696;0.40890801;178.2;696
37660;8910;37663;121062.88;815;0.52478302;200;815
37661;7110;37664;75347.75;654;0.3888;200;654
37662;8292;37665;102643.84;709;0.45785001;200;709
37663;6169;37666;106644.01;724;0.39526501;200;724
37664;9499;37667;-12321;-12321;-12321;-12321;-12321
37665;11547;37668;118726.39;739;0.484557;200;739
37666;8966;37669;89090.617;693;0.39713201;200;693
37667;13475;37670;107061.52;718;0.46055701;200;718
37668;6462;37671;-12321;-12321;-12321;-12321;-12321
37669;17944;37672;84758.078;832;0.37438101;200;832
37670;18708;37673;53382.555;565;0.39595601;200;565
37671;18742;37674;74452.5;720;0.40955999;200;720
37672;8986;37675;85454.625;832;0.39139;200;832
37673;9398;37676;52104.152;623;0.37365901;200;623
37674;13958;37677;75188.469;724;0.39300799;200;724
37675;13849;37678;49705.715;489;0.40209499;200;489
37676;10874;37679;-12321;-12321;-12321;-12321;-12321
37677;14769;37680;85598.398;894;0.462587;200;894
37678;9359;37681;65550.609;701;0.42066801;200;701
37679;10474;37682;43205.953;544;0.36334899;190.57001;544
37680;8336;37683;61765.316;635;0.396696;200;635
37681;10475;37684;48628.941;571;0.37616599;170.06;571
37682;16087;37685;181615.81;1020;0.423747;446.10001;1020
37683;6168;37686;-12321;-12321;-12321;-12321;-12321
37684;5816;37687;-12321;-12321;-12321;-12321;-12321
37685;10114;37688;-12321;-12321;-12321;-12321;-12321
37686;11013;37689;-12321;-12321;-12321;-12321;-12321
37687;10698;37690;-12321;-12321;-12321;-12321;-12321
37688;7685;37691;86928.18;786;0.39053899;200;786
37689;7680;37692;87802.188;785;0.38513201;316.32999;785
37690;6468;37693;96479.703;693;0.44010299;253.27;693
37691;7566;37694;99501.82;716;0.39647499;200;716
37692;10311;37695;87980.734;781;0.38945401;200;781
37693;16240;37696;-12321;-12321;-12321;-12321;-12321
37694;7740;37697;84250.055;693;0.397176;200;693
37695;6430;37698;87566.578;674;0.392544;200;674
37696;7750;37699;81014.453;674;0.39728501;200;674
37697;6254;37700;134265.3;724;0.45579901;200;724
37698;8675;37701;81849.438;653;0.40197501;242.77;653
37699;6431;37702;83725.203;662;0.43212399;200;662
37700;7561;37703;81276.57;671;0.407345;200;671
37701;7933;37704;86739.578;689;0.40380299;200;689
37702;8960;37705;90850;715;0.38694599;252.77;715
37703;9229;37706;81038.414;674;0.39757901;200;674
37704;7385;37707;76077.734;646;0.389364;471.6524;646
37705;8961;37708;99073.273;706;0.454779;200;706
37706;10590;37709;97818.797;699;0.45084801;200;699
37707;5803;37710;92781.688;746;0.39763901;200;746
37708;9054;37711;88181.695;676;0.435743;200;676
37709;5735;37712;-12321;-12321;-12321;-12321;-12321
37710;12476;37713;55257.68;659;0.35699299;200;659
37711;8676;37714;63048.047;613;0.38161099;200;613
37712;9242;37715;75259.945;642;0.384249;200;642
37713;5857;37716;83693.969;601;0.43477401;200;601
37714;7489;37717;68558.727;610;0.41407299;192.45;610
37715;15344;37718;96371.945;689;0.413757;200;689
37716;9942;37719;100088.57;742;0.34822699;200;742
37717;5726;37720;-12321;-12321;-12321;-12321;-12321
37718;7490;37721;65674.125;652;0.41918701;275.64999;652
37719;18719;37722;29326.82;500;0.35109299;200;500
37720;6764;37723;48421.078;507;0.41363701;200;507
37721;13417;37724;37161.234;372.35001;0.40748101;112;372.35001
37722;6668;37725;41185.27;456;0.38422599;200;456
37723;7747;37726;-12321;-12321;-12321;-12321;-12321
37724;18821;37727;-12321;-12321;-12321;-12321;-12321
37725;6703;37728;37638.023;409;0.445577;200;409
37726;14224;37729;45464.41;464;0.38805601;200;464
37727;13744;37730;43984.645;455.10001;0.374668;200;455.10001
37728;7756;37731;-12321;-12321;-12321;-12321;-12321
37729;12041;37732;130180.77;739;0.46867999;200;739
37730;11618;37733;-12321;-12321;-12321;-12321;-12321
37731;10982;37734;109561.94;696;0.45504501;200;696
37732;12059;37735;119606.63;724;0.455551;200;724
37733;5815;37736;124164.13;817;0.51530898;200;817
37734;13066;37737;125797.47;766;0.54935801;200;766
37735;12408;37738;39386.66;561;0.26727501;200;561
37736;7577;37739;78078.719;778;0.37386599;200;778
