ID;PROP_ID;COMP_ID;HenryConstantInWaterTemperature;HenryConstantInWaterInMoleFraction;HenryConstantInWaterInVolumeFraction
30854;15405;30857;-12321;-12321;-12321
30855;19319;30858;-12321;-12321;-12321
30856;10693;30859;-12321;-12321;-12321
30857;10426;30860;-12321;-12321;-12321
30858;18454;30861;-12321;-12321;-12321
30859;7010;30862;-12321;-12321;-12321
30860;18428;30863;-12321;-12321;-12321
30861;18085;30864;-12321;-12321;-12321
30862;18087;30865;-12321;-12321;-12321
30863;18086;30866;-12321;-12321;-12321
30864;18299;30867;-12321;-12321;-12321
30865;18099;30868;-12321;-12321;-12321
30866;18089;30869;-12321;-12321;-12321
30867;18095;30870;-12321;-12321;-12321
30868;18325;30871;-12321;-12321;-12321
30869;18241;30872;-12321;-12321;-12321
30870;18331;30873;-12321;-12321;-12321
30871;18243;30874;-12321;-12321;-12321
30872;18329;30875;-12321;-12321;-12321
30873;18321;30876;-12321;-12321;-12321
30874;6309;30877;-12321;-12321;-12321
30875;18327;30878;-12321;-12321;-12321
30876;17451;30879;-12321;-12321;-12321
30877;17450;30880;-12321;-12321;-12321
30878;7231;30881;-12321;-12321;-12321
30879;18030;30882;-12321;-12321;-12321
30880;18451;30883;-12321;-12321;-12321
30881;8340;30884;-12321;-12321;-12321
30882;16801;30885;-12321;-12321;-12321
30883;6085;30886;-12321;-12321;-12321
30884;7276;30887;-12321;-12321;-12321
30885;6037;30888;-12321;-12321;-12321
30886;6208;30889;-12321;-12321;-12321
30887;7191;30890;-12321;-12321;-12321
30888;16428;30891;-12321;-12321;-12321
30889;6077;30892;-12321;-12321;-12321
30890;12636;30893;-12321;-12321;-12321
30891;8927;30894;-12321;-12321;-12321
30892;7497;30895;-12321;-12321;-12321
30893;12735;30896;-12321;-12321;-12321
30894;15078;30897;-12321;-12321;-12321
30895;14850;30898;-12321;-12321;-12321
30896;9028;30899;-12321;-12321;-12321
30897;9314;30900;-12321;-12321;-12321
30898;16797;30901;-12321;-12321;-12321
30899;8639;30902;-12321;-12321;-12321
30900;7622;30903;-12321;-12321;-12321
30901;10231;30904;-12321;-12321;-12321
30902;10262;30905;-12321;-12321;-12321
30903;7277;30906;-12321;-12321;-12321
30904;7073;30907;-12321;-12321;-12321
30905;7233;30908;-12321;-12321;-12321
30906;8144;30909;-12321;-12321;-12321
30907;6490;30910;-12321;-12321;-12321
30908;8825;30911;-12321;-12321;-12321
30909;16528;30912;-12321;-12321;-12321
30910;12995;30913;-12321;-12321;-12321
30911;10323;30914;-12321;-12321;-12321
30912;10926;30915;-12321;-12321;-12321
30913;6086;30916;-12321;-12321;-12321
30914;17476;30917;-12321;-12321;-12321
30915;17566;30918;-12321;-12321;-12321
30916;11012;30919;-12321;-12321;-12321
30917;19507;30920;-12321;-12321;-12321
30918;15963;30921;-12321;-12321;-12321
30919;17014;30922;-12321;-12321;-12321
30920;8623;30923;-12321;-12321;-12321
30921;18658;30924;-12321;-12321;-12321
30922;11364;30925;-12321;-12321;-12321
30923;10119;30926;-12321;-12321;-12321
30924;19544;30927;-12321;-12321;-12321
30925;19235;30928;-12321;-12321;-12321
30926;8570;30929;-12321;-12321;-12321
30927;8621;30930;-12321;-12321;-12321
30928;13323;30931;-12321;-12321;-12321
30929;15561;30932;-12321;-12321;-12321
30930;17840;30933;-12321;-12321;-12321
30931;8661;30934;-12321;-12321;-12321
30932;13532;30935;-12321;-12321;-12321
30933;8619;30936;-12321;-12321;-12321
30934;18238;30937;-12321;-12321;-12321
30935;8053;30938;-12321;-12321;-12321
30936;5762;30939;-12321;-12321;-12321
30937;16848;30940;-12321;-12321;-12321
30938;10073;30941;-12321;-12321;-12321
30939;14348;30942;-12321;-12321;-12321
30940;17457;30943;-12321;-12321;-12321
30941;12325;30944;-12321;-12321;-12321
30942;17022;30945;-12321;-12321;-12321
30943;16362;30946;-12321;-12321;-12321
30944;8190;30947;-12321;-12321;-12321
30945;8400;30948;-12321;-12321;-12321
30946;15656;30949;-12321;-12321;-12321
30947;15616;30950;-12321;-12321;-12321
30948;16695;30951;-12321;-12321;-12321
30949;7063;30952;-12321;-12321;-12321
30950;15887;30953;-12321;-12321;-12321
30951;15880;30954;-12321;-12321;-12321
30952;7925;30955;-12321;-12321;-12321
30953;10032;30956;-12321;-12321;-12321
30954;10085;30957;-12321;-12321;-12321
30955;16340;30958;-12321;-12321;-12321
30956;14888;30959;-12321;-12321;-12321
30957;7155;30960;-12321;-12321;-12321
30958;15724;30961;-12321;-12321;-12321
30959;15463;30962;-12321;-12321;-12321
30960;8556;30963;-12321;-12321;-12321
30961;9194;30964;-12321;-12321;-12321
30962;9691;30965;-12321;-12321;-12321
30963;11742;30966;-12321;-12321;-12321
30964;18396;30967;-12321;-12321;-12321
30965;18239;30968;-12321;-12321;-12321
30966;10391;30969;-12321;-12321;-12321
30967;7929;30970;-12321;-12321;-12321
30968;16569;30971;-12321;-12321;-12321
30969;12144;30972;-12321;-12321;-12321
30970;16369;30973;-12321;-12321;-12321
30971;10615;30974;-12321;-12321;-12321
30972;16616;30975;-12321;-12321;-12321
30973;18003;30976;-12321;-12321;-12321
30974;8061;30977;-12321;-12321;-12321
30975;18185;30978;-12321;-12321;-12321
30976;11730;30979;-12321;-12321;-12321
30977;15097;30980;-12321;-12321;-12321
30978;18655;30981;-12321;-12321;-12321
30979;11374;30982;-12321;-12321;-12321
30980;14968;30983;-12321;-12321;-12321
30981;14884;30984;-12321;-12321;-12321
30982;13083;30985;-12321;-12321;-12321
30983;7832;30986;-12321;-12321;-12321
30984;10183;30987;-12321;-12321;-12321
30985;13942;30988;-12321;-12321;-12321
30986;12405;30989;-12321;-12321;-12321
30987;14432;30990;-12321;-12321;-12321
30988;16631;30991;-12321;-12321;-12321
30989;18472;30992;-12321;-12321;-12321
30990;17673;30993;-12321;-12321;-12321
30991;14727;30994;-12321;-12321;-12321
30992;7937;30995;-12321;-12321;-12321
30993;18019;30996;-12321;-12321;-12321
30994;17772;30997;-12321;-12321;-12321
30995;13454;30998;-12321;-12321;-12321
30996;11503;30999;-12321;-12321;-12321
30997;9587;31000;-12321;-12321;-12321
30998;9351;31001;-12321;-12321;-12321
30999;12941;31002;-12321;-12321;-12321
31000;12074;31003;-12321;-12321;-12321
31001;18002;31004;-12321;-12321;-12321
31002;8812;31005;-12321;-12321;-12321
31003;13453;31006;-12321;-12321;-12321
31004;9365;31007;-12321;-12321;-12321
31005;17816;31008;-12321;-12321;-12321
31006;10305;31009;-12321;-12321;-12321
31007;7236;31010;-12321;-12321;-12321
31008;17781;31011;-12321;-12321;-12321
31009;7518;31012;-12321;-12321;-12321
31010;6036;31013;-12321;-12321;-12321
31011;16493;31014;-12321;-12321;-12321
31012;19292;31015;-12321;-12321;-12321
31013;8957;31016;-12321;-12321;-12321
31014;9941;31017;-12321;-12321;-12321
31015;15666;31018;-12321;-12321;-12321
31016;17478;31019;-12321;-12321;-12321
31017;14431;31020;-12321;-12321;-12321
31018;6255;31021;-12321;-12321;-12321
31019;16820;31022;-12321;-12321;-12321
31020;8959;31023;-12321;-12321;-12321
31021;13440;31024;-12321;-12321;-12321
31022;10139;31025;-12321;-12321;-12321
31023;7274;31026;-12321;-12321;-12321
31024;11334;31027;-12321;-12321;-12321
31025;11843;31028;-12321;-12321;-12321
31026;8881;31029;-12321;-12321;-12321
31027;11904;31030;-12321;-12321;-12321
31028;13418;31031;-12321;-12321;-12321
31029;15469;31032;-12321;-12321;-12321
31030;5806;31033;-12321;-12321;-12321
31031;8366;31034;-12321;-12321;-12321
31032;12915;31035;-12321;-12321;-12321
31033;10570;31036;-12321;-12321;-12321
31034;9055;31037;-12321;-12321;-12321
31035;13370;31038;-12321;-12321;-12321
31036;18792;31039;-12321;-12321;-12321
31037;7602;31040;-12321;-12321;-12321
31038;8466;31041;-12321;-12321;-12321
31039;7481;31042;-12321;-12321;-12321
31040;5808;31043;-12321;-12321;-12321
31041;16454;31044;-12321;-12321;-12321
31042;12181;31045;-12321;-12321;-12321
31043;14007;31046;-12321;-12321;-12321
31044;16880;31047;-12321;-12321;-12321
31045;10812;31048;-12321;-12321;-12321
31046;7698;31049;-12321;-12321;-12321
31047;10670;31050;-12321;-12321;-12321
31048;10584;31051;-12321;-12321;-12321
31049;10586;31052;-12321;-12321;-12321
31050;10577;31053;-12321;-12321;-12321
31051;10581;31054;-12321;-12321;-12321
31052;10588;31055;-12321;-12321;-12321
31053;15366;31056;-12321;-12321;-12321
31054;10643;31057;-12321;-12321;-12321
31055;10199;31058;-12321;-12321;-12321
31056;10576;31059;-12321;-12321;-12321
31057;10580;31060;-12321;-12321;-12321
31058;7504;31061;-12321;-12321;-12321
31059;6044;31062;-12321;-12321;-12321
31060;6356;31063;-12321;-12321;-12321
31061;16496;31064;-12321;-12321;-12321
31062;7148;31065;-12321;-12321;-12321
31063;7519;31066;-12321;-12321;-12321
31064;7234;31067;-12321;-12321;-12321
31065;19236;31068;-12321;-12321;-12321
31066;13899;31069;-12321;-12321;-12321
31067;13898;31070;-12321;-12321;-12321
31068;11130;31071;-12321;-12321;-12321
31069;11965;31072;-12321;-12321;-12321
31070;14148;31073;-12321;-12321;-12321
31071;8070;31074;-12321;-12321;-12321
31072;15335;31075;-12321;-12321;-12321
31073;19716;31076;-12321;-12321;-12321
31074;12509;31077;-12321;-12321;-12321
31075;11791;31078;-12321;-12321;-12321
31076;10886;31079;-12321;-12321;-12321
31077;11991;31080;-12321;-12321;-12321
31078;13768;31081;-12321;-12321;-12321
31079;6189;31082;-12321;-12321;-12321
31080;10899;31083;-12321;-12321;-12321
31081;19352;31084;-12321;-12321;-12321
31082;11822;31085;-12321;-12321;-12321
31083;7299;31086;-12321;-12321;-12321
31084;11076;31087;-12321;-12321;-12321
31085;19600;31088;-12321;-12321;-12321
31086;12055;31089;-12321;-12321;-12321
31087;11920;31090;-12321;-12321;-12321
31088;13638;31091;-12321;-12321;-12321
31089;6560;31092;-12321;-12321;-12321
31090;18088;31093;-12321;-12321;-12321
31091;18094;31094;-12321;-12321;-12321
31092;18404;31095;-12321;-12321;-12321
31093;18427;31096;-12321;-12321;-12321
31094;18084;31097;-12321;-12321;-12321
31095;13401;31098;-12321;-12321;-12321
31096;19154;31099;-12321;-12321;-12321
31097;19655;31100;-12321;-12321;-12321
31098;6960;31101;-12321;-12321;-12321
31099;18859;31102;-12321;-12321;-12321
31100;12773;31103;-12321;-12321;-12321
31101;8405;31104;-12321;-12321;-12321
31102;13099;31105;-12321;-12321;-12321
31103;9083;31106;-12321;-12321;-12321
31104;8929;31107;-12321;-12321;-12321
31105;8627;31108;-12321;-12321;-12321
31106;8626;31109;-12321;-12321;-12321
31107;8605;31110;-12321;-12321;-12321
31108;8537;31111;-12321;-12321;-12321
31109;10441;31112;-12321;-12321;-12321
31110;10142;31113;-12321;-12321;-12321
31111;15154;31114;-12321;-12321;-12321
31112;15924;31115;-12321;-12321;-12321
31113;16624;31116;-12321;-12321;-12321
31114;17157;31117;-12321;-12321;-12321
31115;15113;31118;-12321;-12321;-12321
31116;18837;31119;-12321;-12321;-12321
31117;15398;31120;-12321;-12321;-12321
31118;13315;31121;-12321;-12321;-12321
31119;7479;31122;-12321;-12321;-12321
31120;8827;31123;-12321;-12321;-12321
31121;9409;31124;-12321;-12321;-12321
31122;11480;31125;-12321;-12321;-12321
31123;17407;31126;-12321;-12321;-12321
31124;8940;31127;-12321;-12321;-12321
31125;6377;31128;-12321;-12321;-12321
31126;16189;31129;-12321;-12321;-12321
31127;16108;31130;-12321;-12321;-12321
31128;16174;31131;-12321;-12321;-12321
31129;7887;31132;-12321;-12321;-12321
31130;15865;31133;-12321;-12321;-12321
31131;14771;31134;-12321;-12321;-12321
31132;6138;31135;-12321;-12321;-12321
31133;7526;31136;-12321;-12321;-12321
31134;7077;31137;-12321;-12321;-12321
31135;8520;31138;-12321;-12321;-12321
31136;12024;31139;-12321;-12321;-12321
31137;13385;31140;-12321;-12321;-12321
31138;17768;31141;-12321;-12321;-12321
31139;10136;31142;-12321;-12321;-12321
31140;9215;31143;-12321;-12321;-12321
31141;11260;31144;-12321;-12321;-12321
31142;10059;31145;-12321;-12321;-12321
31143;6961;31146;-12321;-12321;-12321
31144;7726;31147;-12321;-12321;-12321
31145;8232;31148;-12321;-12321;-12321
31146;8714;31149;-12321;-12321;-12321
31147;10096;31150;-12321;-12321;-12321
31148;10090;31151;-12321;-12321;-12321
31149;10104;31152;-12321;-12321;-12321
31150;15142;31153;-12321;-12321;-12321
31151;18661;31154;-12321;-12321;-12321
31152;18835;31155;-12321;-12321;-12321
31153;8562;31156;-12321;-12321;-12321
31154;13136;31157;-12321;-12321;-12321
31155;16332;31158;-12321;-12321;-12321
31156;15456;31159;-12321;-12321;-12321
31157;17453;31160;-12321;-12321;-12321
31158;16694;31161;-12321;-12321;-12321
31159;16927;31162;-12321;-12321;-12321
31160;9862;31163;-12321;-12321;-12321
31161;12857;31164;-12321;-12321;-12321
31162;15115;31165;-12321;-12321;-12321
31163;15111;31166;-12321;-12321;-12321
31164;15109;31167;-12321;-12321;-12321
31165;6875;31168;-12321;-12321;-12321
31166;6958;31169;-12321;-12321;-12321
31167;6030;31170;-12321;-12321;-12321
31168;12263;31171;-12321;-12321;-12321
31169;6221;31172;-12321;-12321;-12321
31170;8334;31173;-12321;-12321;-12321
31171;12877;31174;-12321;-12321;-12321
31172;2702;31175;-12321;-12321;-12321
31173;13037;31176;-12321;-12321;-12321
31174;2705;31177;-12321;-12321;-12321
31175;8706;31178;-12321;-12321;-12321
31176;7655;31179;-12321;-12321;-12321
31177;19643;31180;-12321;-12321;-12321
31178;8593;31181;-12321;-12321;-12321
31179;16060;31182;-12321;-12321;-12321
31180;11079;31183;-12321;-12321;-12321
31181;8557;31184;-12321;-12321;-12321
31182;18346;31185;-12321;-12321;-12321
31183;10824;31186;-12321;-12321;-12321
31184;13867;31187;-12321;-12321;-12321
31185;13912;31188;-12321;-12321;-12321
31186;12093;31189;-12321;-12321;-12321
31187;9091;31190;-12321;-12321;-12321
31188;16121;31191;-12321;-12321;-12321
31189;8338;31192;-12321;-12321;-12321
31190;1508;31193;-12321;-12321;-12321
31191;8106;31194;-12321;-12321;-12321
31192;8129;31195;-12321;-12321;-12321
31193;6420;31196;-12321;-12321;-12321
31194;10943;31197;-12321;-12321;-12321
31195;4053;31198;-12321;-12321;-12321
31196;15153;31199;-12321;-12321;-12321
31197;15209;31200;-12321;-12321;-12321
31198;15217;31201;-12321;-12321;-12321
31199;15214;31202;-12321;-12321;-12321
31200;13383;31203;-12321;-12321;-12321
31201;13756;31204;-12321;-12321;-12321
31202;8158;31205;-12321;-12321;-12321
31203;15215;31206;-12321;-12321;-12321
31204;15854;31207;-12321;-12321;-12321
31205;13179;31208;-12321;-12321;-12321
31206;6054;31209;-12321;-12321;-12321
31207;6059;31210;-12321;-12321;-12321
31208;13379;31211;-12321;-12321;-12321
31209;13172;31212;-12321;-12321;-12321
31210;13162;31213;-12321;-12321;-12321
31211;15855;31214;-12321;-12321;-12321
31212;13364;31215;-12321;-12321;-12321
31213;11118;31216;-12321;-12321;-12321
31214;13382;31217;-12321;-12321;-12321
31215;15140;31218;-12321;-12321;-12321
31216;13801;31219;-12321;-12321;-12321
31217;10124;31220;-12321;-12321;-12321
31218;14920;31221;-12321;-12321;-12321
31219;11227;31222;-12321;-12321;-12321
31220;9448;31223;-12321;-12321;-12321
31221;9907;31224;-12321;-12321;-12321
31222;14693;31225;-12321;-12321;-12321
31223;14691;31226;-12321;-12321;-12321
31224;14692;31227;-12321;-12321;-12321
31225;14695;31228;-12321;-12321;-12321
31226;14245;31229;-12321;-12321;-12321
31227;3897;31230;-12321;-12321;-12321
31228;7140;31231;-12321;-12321;-12321
31229;17463;31232;-12321;-12321;-12321
31230;8682;31233;-12321;-12321;-12321
31231;16232;31234;-12321;-12321;-12321
31232;11870;31235;-12321;-12321;-12321
31233;5899;31236;-12321;-12321;-12321
31234;16228;31237;-12321;-12321;-12321
31235;6097;31238;-12321;-12321;-12321
31236;9864;31239;-12321;-12321;-12321
31237;5932;31240;-12321;-12321;-12321
31238;10999;31241;-12321;-12321;-12321
31239;8967;31242;-12321;-12321;-12321
31240;10700;31243;-12321;-12321;-12321
31241;16621;31244;-12321;-12321;-12321
31242;11179;31245;-12321;-12321;-12321
31243;6774;31246;-12321;-12321;-12321
31244;6655;31247;-12321;-12321;-12321
31245;7420;31248;-12321;-12321;-12321
31246;5934;31249;-12321;-12321;-12321
31247;9531;31250;-12321;-12321;-12321
31248;17505;31251;-12321;-12321;-12321
31249;7419;31252;-12321;-12321;-12321
31250;14826;31253;-12321;-12321;-12321
31251;11407;31254;-12321;-12321;-12321
31252;5787;31255;-12321;-12321;-12321
31253;6333;31256;-12321;-12321;-12321
31254;6096;31257;-12321;-12321;-12321
31255;9383;31258;-12321;-12321;-12321
31256;6630;31259;-12321;-12321;-12321
31257;8048;31260;-12321;-12321;-12321
31258;6629;31261;-12321;-12321;-12321
31259;8003;31262;-12321;-12321;-12321
31260;3592;31263;25;792772.56;14.269792
31261;15369;31264;-12321;-12321;-12321
31262;15923;31265;-12321;-12321;-12321
31263;16338;31266;-12321;-12321;-12321
31264;14906;31267;-12321;-12321;-12321
31265;14011;31268;-12321;-12321;-12321
31266;17763;31269;-12321;-12321;-12321
31267;15534;31270;-12321;-12321;-12321
31268;3481;31271;25;648944.13;11.680901
31269;3195;31272;25;613188.81;11.037311
31270;14002;31273;-12321;-12321;-12321
31271;12870;31274;-12321;-12321;-12321
31272;3482;31275;25;623904.13;11.230185
31273;12353;31276;-12321;-12321;-12321
31274;12671;31277;-12321;-12321;-12321
31275;13014;31278;-12321;-12321;-12321
31276;3207;31279;25;566992.56;10.205785
31277;3503;31280;25;596639.5;10.739426
31278;1884;31281;-12321;-12321;-12321
31279;2207;31282;25;9.7553501;0.000176
31280;2075;31283;25;44203.738;0.79566097
31281;1835;31284;25;6.4132929;0.000115
31282;1723;31285;25;26219.371;0.47194499
31283;1670;31286;25;1642.1758;2.9558999E-2
31284;2218;31287;25;7.548315;0.000136
31285;1841;31288;25;1.967952;3.5000001E-5
31286;1750;31289;25;15.229522;2.7399999E-4
31287;1671;31290;25;1804.5221;0.032481
31288;1504;31291;25;201.81042;0.003633
31289;2606;31292;25;13.405003;0.000241
31290;3229;31293;25;585721.44;10.542902
31291;3540;31294;25;648944.13;11.680901
31292;2229;31295;25;4.3766122;7.8999998E-5
31293;2983;31296;25;12.576278;0.000226
31294;3541;31297;25;642783.06;11.570003
31295;3542;31298;25;623904.13;11.230185
31296;2089;31299;25;43262.402;0.77871698
31297;1729;31300;25;28515.285;0.51327097
31298;2090;31301;25;43262.402;0.77871698
31299;1730;31302;25;26265.361;0.47277299
31300;1989;31303;-12321;-12321;-12321
31301;1654;31304;-12321;-12321;-12321
31302;3417;31305;25;594660.44;10.703802
31303;2497;31306;25;362535.16;6.5255799
31304;3153;31307;25;553306.31;9.9594336
31305;2826;31308;25;520598.41;9.3706961
31306;1796;31309;-12321;-12321;-12321
31307;12491;31310;-12321;-12321;-12321
31308;19741;31311;-12321;-12321;-12321
31309;14286;31312;-12321;-12321;-12321
31310;17860;31313;-12321;-12321;-12321
31311;17480;31314;-12321;-12321;-12321
31312;8402;31315;-12321;-12321;-12321
31313;7863;31316;-12321;-12321;-12321
31314;19261;31317;-12321;-12321;-12321
31315;18650;31318;-12321;-12321;-12321
31316;15647;31319;-12321;-12321;-12321
31317;8698;31320;-12321;-12321;-12321
31318;13955;31321;-12321;-12321;-12321
31319;6470;31322;-12321;-12321;-12321
31320;12711;31323;-12321;-12321;-12321
31321;13134;31324;-12321;-12321;-12321
31322;9690;31325;-12321;-12321;-12321
31323;16057;31326;-12321;-12321;-12321
31324;12465;31327;-12321;-12321;-12321
31325;11935;31328;-12321;-12321;-12321
31326;16601;31329;-12321;-12321;-12321
31327;15419;31330;-12321;-12321;-12321
31328;16126;31331;-12321;-12321;-12321
31329;17068;31332;-12321;-12321;-12321
31330;17712;31333;-12321;-12321;-12321
